subscription_id,account_id,start_date,end_date,start_month,end_month,subscription_age_days,subscription_age_months,mrr_clean,arr_clean,lifetime_mrr,churned_mrr,is_churned,churn_date,churn_month,plan_tier,seat_bucket,seats,rev_change_flag,subscription_status,is_new,is_upgrade,is_downgrade,dirty_row_flag,dirty_row_reason,dirty_row_reason_count
S-00006f,A-4c6f11,2024-08-01,2024-10-18,2024-08,2024-10,78,2,456.0,5472.0,912.0,456.0,True,2024-10-18,2024-10,Basic,11_to_25,24,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-000070,A-0e966d,2024-11-15,,2024-11,NaT,398,13,2189.0,26268.0,28457.0,0.0,False,,NaT,Enterprise,11_to_25,11,unchanged,active,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-000071,A-40a557,2024-06-06,,2024-06,NaT,560,18,784.0,9408.0,14112.0,784.0,True,2023-12-08,2023-12,Pro,11_to_25,16,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-000072,A-98a59a,2024-05-10,2024-09-11,2024-05,2024-09,124,4,1064.0,12768.0,4256.0,1064.0,True,2024-09-11,2024-09,Basic,50+,56,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-000073,A-474ad4,2024-07-02,,2024-07,NaT,534,17,833.0,9996.0,14161.0,0.0,False,,NaT,Pro,11_to_25,17,unchanged,active,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-000074,A-dfbd31,2024-09-17,2024-12-19,2024-09,2024-12,93,3,2107.0,25284.0,6321.0,2107.0,True,2024-12-19,2024-12,Pro,26_to_50,43,expansion,churned,False,True,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-000075,A-b7724f,2024-12-26,,2024-12,NaT,357,12,1349.0,16188.0,16188.0,1349.0,True,2024-09-01,2024-09,Basic,50+,71,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-000076,A-fa2041,2024-07-15,,2024-07,NaT,521,17,3184.0,38208.0,54128.0,3184.0,True,2024-07-13,2024-07,Enterprise,11_to_25,16,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-000077,A-7d514c,2024-12-05,,2024-12,NaT,378,12,3383.0,40596.0,40596.0,0.0,False,,NaT,Enterprise,11_to_25,17,unchanged,active,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-000078,A-4d1e75,2024-09-17,,2024-09,NaT,457,15,980.0,11760.0,14700.0,980.0,True,2024-09-05,2024-09,Pro,11_to_25,20,expansion,churned,False,True,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-000079,A-297a2d,2024-08-29,,2024-08,NaT,476,16,513.0,6156.0,8208.0,0.0,False,,NaT,Basic,26_to_50,27,expansion,active,False,True,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-00007a,A-30b4ca,2024-08-25,2024-09-01,2024-08,2024-09,7,1,1634.0,19608.0,1634.0,1634.0,True,2024-09-01,2024-09,Basic,50+,86,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-00007b,A-425e76,2024-04-16,2024-10-22,2024-04,2024-10,189,6,152.0,1824.0,912.0,152.0,True,2024-10-22,2024-10,Basic,01_to_10,8,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-00007c,A-712426,2024-12-16,2024-12-23,2024-12,2024-12,7,0,441.0,5292.0,0.0,441.0,True,2024-12-23,2024-12,Pro,01_to_10,9,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-00007d,A-f92792,2024-09-11,2024-11-03,2024-09,2024-11,53,2,0.0,0.0,0.0,0.0,True,2024-11-03,2024-11,Basic,01_to_10,6,unchanged,churned,False,False,False,True,"[""end_date_derived""]",1
S-00007e,A-4437e4,2024-02-06,2024-06-21,2024-02,2024-06,136,4,2401.0,28812.0,9604.0,2401.0,True,2024-06-21,2024-06,Pro,26_to_50,49,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""plan_tier_imputed_from_lookup"", ""mrr_arr_imputed_from_lookup""]",3
S-00007f,A-f19b24,2024-03-17,,2024-03,NaT,641,21,1421.0,17052.0,29841.0,0.0,False,,NaT,Pro,26_to_50,29,unchanged,active,True,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-000080,A-f44180,2023-08-31,,2023-08,NaT,840,28,1791.0,21492.0,50148.0,1791.0,True,2023-04-29,2023-04,Enterprise,01_to_10,9,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-000081,A-883b7d,2024-05-29,,2024-05,NaT,568,19,4975.0,59700.0,94525.0,0.0,False,,NaT,Enterprise,11_to_25,25,unchanged,active,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-000082,A-4a4c2d,2024-10-03,,2024-10,NaT,441,14,1026.0,12312.0,14364.0,0.0,False,,NaT,Basic,50+,54,unchanged,active,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-000083,A-8e47ca,2024-04-26,2024-12-31,2024-04,2024-12,249,8,6169.0,74028.0,49352.0,6169.0,True,2024-12-31,2024-12,Enterprise,26_to_50,31,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-000084,A-4437e4,2024-08-16,,2024-08,NaT,489,16,209.0,2508.0,3344.0,209.0,True,2024-06-21,2024-06,Basic,11_to_25,11,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-000085,A-eb2fdc,2024-05-22,2024-05-26,2024-05,2024-05,4,0,9353.0,112236.0,0.0,9353.0,True,2024-05-26,2024-05,Enterprise,26_to_50,47,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-000086,A-b9eed8,2024-11-30,,2024-11,NaT,383,13,342.0,4104.0,4446.0,342.0,True,2024-04-23,2024-04,Basic,11_to_25,18,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-000087,A-a33200,2024-11-30,,2024-11,NaT,383,13,551.0,6612.0,7163.0,551.0,True,2024-10-07,2024-10,Basic,26_to_50,29,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-000088,A-bd4513,2024-12-20,,2024-12,NaT,363,12,9950.0,119400.0,119400.0,9950.0,True,2024-12-09,2024-12,Enterprise,26_to_50,50,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-000089,A-241e75,2024-07-11,2024-12-19,2024-07,2024-12,161,5,2254.0,27048.0,11270.0,2254.0,True,2024-12-19,2024-12,Pro,26_to_50,46,unchanged,churned,True,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-00008a,A-bc4d48,2024-11-28,,2024-11,NaT,385,13,6965.0,83580.0,90545.0,6965.0,True,,NaT,Enterprise,26_to_50,35,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-00008b,A-443b7c,2024-11-13,2024-11-21,2024-11,2024-11,8,0,0.0,0.0,0.0,0.0,True,,NaT,Pro,26_to_50,39,unchanged,churned,False,False,False,False,,0
S-00008c,A-88c6ca,2024-11-19,,2024-11,NaT,394,13,995.0,11940.0,12935.0,0.0,False,,NaT,Enterprise,01_to_10,5,unchanged,active,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-00008d,A-45ce7a,2024-04-13,2024-05-13,2024-04,2024-05,30,1,0.0,0.0,0.0,0.0,False,,NaT,Pro,11_to_25,16,unchanged,trial,False,False,False,True,"[""trial_capped_at_30_days""]",1
S-00008e,A-0a282f,2024-10-11,2024-12-31,2024-10,2024-12,81,2,398.0,4776.0,796.0,398.0,True,2024-12-31,2024-12,Enterprise,01_to_10,2,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-00008f,A-ff3c73,2024-09-17,,2024-09,NaT,457,15,855.0,10260.0,12825.0,855.0,True,2024-05-09,2024-05,Basic,26_to_50,45,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-000090,A-3b5cd1,2024-12-24,,2024-12,NaT,359,12,6368.0,76416.0,76416.0,6368.0,True,2024-08-30,2024-08,Enterprise,26_to_50,32,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-000091,A-eafc6e,2024-08-16,2024-12-12,2024-08,2024-12,118,4,5373.0,64476.0,21492.0,5373.0,True,2024-12-12,2024-12,Enterprise,26_to_50,27,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-000092,A-712426,2024-12-15,2024-12-23,2024-12,2024-12,8,0,637.0,7644.0,0.0,637.0,True,2024-12-23,2024-12,Pro,11_to_25,13,expansion,churned,False,True,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-000093,A-ced9aa,2024-11-23,,2024-11,NaT,390,13,147.0,1764.0,1911.0,0.0,False,,NaT,Pro,01_to_10,3,unchanged,active,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-000094,A-2d1036,2024-07-13,2024-10-28,2024-07,2024-10,107,3,1311.0,15732.0,3933.0,1311.0,True,2024-10-28,2024-10,Basic,50+,69,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-000095,A-bad8c1,2023-12-12,2024-01-11,2023-12,2024-01,30,1,0.0,0.0,0.0,0.0,True,2023-10-04,2023-10,Enterprise,01_to_10,10,expansion,churned,False,True,False,True,"[""trial_capped_at_30_days""]",1
S-000096,A-9123ac,2024-10-21,2024-10-23,2024-10,2024-10,2,0,3582.0,42984.0,0.0,3582.0,True,2024-10-23,2024-10,Enterprise,11_to_25,18,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-000097,A-0651a4,2024-12-25,2024-12-25,2024-12,2024-12,0,0,12935.0,155220.0,0.0,12935.0,True,2024-12-25,2024-12,Enterprise,50+,65,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-000098,A-f17767,2024-03-20,,2024-03,NaT,638,21,441.0,5292.0,9261.0,441.0,True,2023-05-03,2023-05,Pro,01_to_10,9,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-000099,A-4d1e75,2024-11-14,,2024-11,NaT,399,13,1911.0,22932.0,24843.0,1911.0,True,2024-09-05,2024-09,Pro,26_to_50,39,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-00009a,A-dfbd31,2024-10-16,2024-12-19,2024-10,2024-12,64,2,2940.0,35280.0,5880.0,2940.0,True,2024-12-19,2024-12,Pro,50+,60,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-00009b,A-462d45,2024-03-25,2024-05-17,2024-03,2024-05,53,2,882.0,10584.0,1764.0,882.0,True,2024-05-17,2024-05,Pro,11_to_25,18,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-00009c,A-5a3eb9,2023-09-21,2024-06-12,2023-09,2024-06,265,9,882.0,10584.0,7938.0,882.0,True,2024-06-12,2024-06,Pro,11_to_25,18,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-00009d,A-f19409,2024-10-27,,2024-10,NaT,417,14,1127.0,13524.0,15778.0,1127.0,True,2023-05-25,2023-05,Pro,11_to_25,23,unchanged,churned,False,False,False,True,"[""plan_tier_imputed_from_lookup"", ""mrr_arr_imputed_from_lookup""]",2
S-00009e,A-0aaf6e,2024-12-07,2024-12-15,2024-12,2024-12,8,0,588.0,7056.0,0.0,588.0,True,,NaT,Pro,11_to_25,12,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-00009f,A-712f1c,2024-05-15,2024-10-24,2024-05,2024-10,162,5,1862.0,22344.0,9310.0,1862.0,True,2024-10-24,2024-10,Pro,26_to_50,38,expansion,churned,False,True,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-0000a0,A-039727,2024-12-09,2024-12-22,2024-12,2024-12,13,0,475.0,5700.0,0.0,475.0,True,2024-12-22,2024-12,Basic,11_to_25,25,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-0000a1,A-bc87bc,2024-12-15,,2024-12,NaT,368,12,152.0,1824.0,1824.0,0.0,False,,NaT,Basic,01_to_10,8,unchanged,active,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-0000a2,A-69fad4,2023-07-24,2024-06-17,2023-07,2024-06,329,11,285.0,3420.0,3135.0,285.0,True,2024-06-17,2024-06,Basic,11_to_25,15,unchanged,churned,True,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-0000a3,A-d5a319,2024-07-24,,2024-07,NaT,512,17,2985.0,35820.0,50745.0,0.0,False,,NaT,Enterprise,11_to_25,15,expansion,active,False,True,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-0000a4,A-82d8a6,2024-12-11,2024-12-29,2024-12,2024-12,18,0,784.0,9408.0,0.0,784.0,True,2024-12-29,2024-12,Pro,11_to_25,16,expansion,churned,False,True,False,True,"[""end_date_derived"", ""plan_tier_imputed_from_lookup"", ""mrr_arr_imputed_from_lookup""]",3
S-0000a5,A-ac9111,2024-12-21,,2024-12,NaT,362,12,399.0,4788.0,4788.0,399.0,True,2024-06-25,2024-06,Basic,11_to_25,21,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-0000a6,A-2ebb4b,2024-05-25,2024-12-29,2024-05,2024-12,218,7,2009.0,24108.0,14063.0,2009.0,True,2024-12-29,2024-12,Pro,26_to_50,41,expansion,churned,False,True,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-0000a7,A-69b156,2024-04-15,2024-07-09,2024-04,2024-07,85,3,343.0,4116.0,1029.0,343.0,True,,NaT,Pro,01_to_10,7,unchanged,churned,False,False,False,True,"[""plan_tier_imputed_from_lookup"", ""mrr_arr_imputed_from_lookup""]",2
S-0000a8,A-ccc747,2024-05-13,2024-09-02,2024-05,2024-09,112,4,0.0,0.0,0.0,0.0,True,2024-09-02,2024-09,Enterprise,11_to_25,16,expansion,churned,True,True,False,True,"[""end_date_derived""]",1
S-0000a9,A-6f50ae,2024-12-31,,2024-12,NaT,352,12,3781.0,45372.0,45372.0,3781.0,True,2024-02-26,2024-02,Enterprise,11_to_25,19,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-0000aa,A-8bde0c,2024-12-20,2024-12-22,2024-12,2024-12,2,0,588.0,7056.0,0.0,588.0,True,2024-12-30,2024-12,Pro,11_to_25,12,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-0000ab,A-503d5a,2024-06-28,,2024-06,NaT,538,18,294.0,3528.0,5292.0,0.0,False,,NaT,Pro,01_to_10,6,unchanged,active,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-0000ac,A-5a92e7,2024-12-17,2025-01-16,2024-12,2025-01,30,1,0.0,0.0,0.0,0.0,True,2024-11-11,2024-11,Pro,01_to_10,9,unchanged,churned,False,False,False,True,"[""trial_capped_at_30_days""]",1
S-0000ad,A-544d0a,2024-09-02,,2024-09,NaT,472,15,1421.0,17052.0,21315.0,0.0,False,,NaT,Pro,26_to_50,29,unchanged,active,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-0000ae,A-86fc1d,2024-08-08,2024-08-12,2024-08,2024-08,4,0,2744.0,32928.0,0.0,2744.0,True,2024-08-12,2024-08,Pro,50+,56,unchanged,churned,True,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-0000af,A-c222ab,2024-08-24,2024-10-05,2024-08,2024-10,42,2,1568.0,18816.0,3136.0,1568.0,True,2024-10-05,2024-10,Pro,26_to_50,32,unchanged,churned,True,False,False,True,"[""end_date_derived"", ""plan_tier_imputed_from_lookup"", ""mrr_arr_imputed_from_lookup""]",3
S-0000b0,A-71615e,2024-07-04,2024-07-16,2024-07,2024-07,12,0,2985.0,35820.0,0.0,2985.0,True,2024-07-16,2024-07,Enterprise,11_to_25,15,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-0000b1,A-1d5444,2024-09-16,2024-10-16,2024-09,2024-10,30,1,0.0,0.0,0.0,0.0,True,2024-06-01,2024-06,Pro,11_to_25,24,unchanged,churned,False,False,False,True,"[""trial_capped_at_30_days""]",1
S-0000b2,A-44dc83,2024-06-17,2024-11-29,2024-06,2024-11,165,5,456.0,5472.0,2280.0,456.0,True,2024-11-29,2024-11,Basic,11_to_25,24,unchanged,churned,True,False,False,True,"[""end_date_derived"", ""plan_tier_imputed_from_lookup"", ""mrr_arr_imputed_from_lookup""]",3
S-0000b3,A-2e4581,2024-10-20,2024-12-05,2024-10,2024-12,46,2,441.0,5292.0,882.0,441.0,True,2024-12-05,2024-12,Pro,01_to_10,9,unchanged,churned,True,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-0000b4,A-993085,2023-08-05,2024-01-21,2023-08,2024-01,169,5,589.0,7068.0,2945.0,589.0,True,2024-01-21,2024-01,Basic,26_to_50,31,unchanged,churned,True,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-0000b5,A-8adedc,2024-07-17,2024-10-30,2024-07,2024-10,105,3,3184.0,38208.0,9552.0,0.0,False,,NaT,Enterprise,11_to_25,16,unchanged,closed,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-0000b6,A-0cc442,2024-07-27,2024-10-23,2024-07,2024-10,88,3,0.0,0.0,0.0,0.0,True,2024-10-23,2024-10,Enterprise,26_to_50,45,unchanged,churned,True,False,False,True,"[""end_date_derived""]",1
S-0000b7,A-1e1b80,2024-07-05,2024-11-13,2024-07,2024-11,131,4,9950.0,119400.0,39800.0,9950.0,True,2024-11-13,2024-11,Enterprise,26_to_50,50,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-0000b8,A-cc98bc,2023-07-09,,2023-07,NaT,893,29,6368.0,76416.0,184672.0,0.0,False,,NaT,Enterprise,26_to_50,32,unchanged,active,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-0000b9,A-d27f50,2024-11-29,2024-12-29,2024-11,2024-12,30,1,0.0,0.0,0.0,0.0,False,,NaT,Enterprise,26_to_50,44,unchanged,trial,False,False,False,True,"[""trial_capped_at_30_days""]",1
S-0000ba,A-17939a,2024-12-30,,2024-12,NaT,353,12,1519.0,18228.0,18228.0,0.0,False,,NaT,Pro,26_to_50,31,unchanged,active,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-0000bb,A-e7a1e2,2024-12-29,,2024-12,NaT,354,12,8756.0,105072.0,105072.0,8756.0,True,2024-12-11,2024-12,Enterprise,26_to_50,44,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-0000bc,A-e40f45,2024-05-15,2024-11-09,2024-05,2024-11,178,6,2156.0,25872.0,12936.0,2156.0,True,2024-11-09,2024-11,Pro,26_to_50,44,expansion,churned,True,True,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-0000bd,A-e1462e,2023-07-27,2024-12-05,2023-07,2024-12,497,17,735.0,8820.0,12495.0,735.0,True,2024-12-05,2024-12,Pro,11_to_25,15,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-0000be,A-86fc1d,2024-08-16,,2024-08,NaT,489,16,5572.0,66864.0,89152.0,5572.0,True,2024-08-12,2024-08,Enterprise,26_to_50,28,expansion,churned,False,True,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-0000bf,A-f17767,2023-09-17,,2023-09,NaT,823,27,1274.0,15288.0,34398.0,1274.0,True,2023-05-03,2023-05,Pro,26_to_50,26,expansion,churned,False,True,True,True,"[""mrr_arr_imputed_from_lookup""]",1
S-0000c0,A-a45270,2024-09-23,2024-11-12,2024-09,2024-11,50,2,551.0,6612.0,1102.0,551.0,True,2024-11-12,2024-11,Basic,26_to_50,29,expansion,churned,False,True,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-0000c1,A-58b9ff,2024-10-13,,2024-10,NaT,431,14,418.0,5016.0,5852.0,418.0,True,2024-10-10,2024-10,Basic,11_to_25,22,expansion,churned,False,True,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-0000c2,A-029f69,2024-12-14,2024-12-14,2024-12,2024-12,0,0,490.0,5880.0,0.0,490.0,True,2024-12-14,2024-12,Pro,01_to_10,10,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""plan_tier_imputed_from_lookup"", ""mrr_arr_imputed_from_lookup""]",3
S-0000c3,A-90a8c8,2024-09-21,,2024-09,NaT,453,15,5572.0,66864.0,83580.0,5572.0,True,2024-08-29,2024-08,Enterprise,26_to_50,28,expansion,churned,False,True,False,True,"[""plan_tier_imputed_from_lookup"", ""mrr_arr_imputed_from_lookup""]",2
S-0000c4,A-e6afc1,2024-07-12,,2024-07,NaT,524,17,3184.0,38208.0,54128.0,0.0,False,,NaT,Enterprise,11_to_25,16,unchanged,active,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-0000c5,A-bece89,2024-05-20,2024-07-27,2024-05,2024-07,68,2,5174.0,62088.0,10348.0,5174.0,True,2024-07-27,2024-07,Enterprise,26_to_50,26,expansion,churned,False,True,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-0000c6,A-65aeb5,2024-05-11,2024-12-02,2024-05,2024-12,205,7,0.0,0.0,0.0,0.0,True,2024-12-02,2024-12,Enterprise,01_to_10,9,unchanged,churned,False,False,False,True,"[""end_date_derived""]",1
S-0000c7,A-65aeb5,2024-02-02,2024-12-02,2024-02,2024-12,304,10,171.0,2052.0,1710.0,171.0,True,2024-12-02,2024-12,Basic,01_to_10,9,unchanged,churned,True,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-0000c8,A-a6d261,2024-02-25,2024-03-10,2024-02,2024-03,14,1,441.0,5292.0,441.0,441.0,True,2024-03-10,2024-03,Pro,01_to_10,9,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-0000c9,A-94f8c9,2024-04-11,2024-05-02,2024-04,2024-05,21,1,2587.0,31044.0,2587.0,2587.0,True,2024-05-02,2024-05,Enterprise,11_to_25,13,expansion,churned,False,True,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-0000ca,A-7988d1,2024-05-18,2024-12-24,2024-05,2024-12,220,7,627.0,7524.0,4389.0,627.0,True,2024-12-24,2024-12,Basic,26_to_50,33,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-0000cb,A-b9f5b1,2024-08-11,,2024-08,NaT,494,16,817.0,9804.0,13072.0,817.0,True,2023-07-21,2023-07,Basic,26_to_50,43,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-0000cc,A-0a282f,2024-11-10,2024-12-31,2024-11,2024-12,51,1,49.0,588.0,49.0,49.0,True,2024-12-31,2024-12,Pro,01_to_10,1,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-0000cd,A-e693b6,2024-07-19,2024-10-10,2024-07,2024-10,83,3,0.0,0.0,0.0,0.0,True,2024-10-10,2024-10,Enterprise,50+,55,unchanged,churned,False,False,False,True,"[""end_date_derived""]",1
S-0000ce,A-1b707d,2024-01-24,,2024-01,NaT,694,23,637.0,7644.0,14651.0,637.0,True,2023-07-21,2023-07,Pro,11_to_25,13,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-0000cf,A-328bd0,2024-02-28,,2024-02,NaT,659,22,342.0,4104.0,7524.0,0.0,False,,NaT,Basic,11_to_25,18,unchanged,active,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-0000d0,A-eb7fac,2024-01-21,2024-04-22,2024-01,2024-04,92,3,343.0,4116.0,1029.0,343.0,True,2024-07-22,2024-07,Pro,01_to_10,7,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-0000d1,A-9c18c4,2023-11-30,,2023-11,NaT,749,25,2388.0,28656.0,59700.0,0.0,False,,NaT,Enterprise,11_to_25,12,expansion,active,False,True,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-0000d2,A-2e3bad,2024-01-06,2024-03-30,2024-01,2024-03,84,2,2989.0,35868.0,5978.0,2989.0,True,2024-03-30,2024-03,Pro,50+,61,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-0000d3,A-427b69,2024-10-24,,2024-10,NaT,420,14,833.0,9996.0,11662.0,0.0,False,,NaT,Pro,11_to_25,17,unchanged,active,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-0000d4,A-faa28c,2024-12-25,,2024-12,NaT,358,12,2352.0,28224.0,28224.0,2352.0,True,2024-08-20,2024-08,Pro,26_to_50,48,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-0000d5,A-68f37c,2023-08-13,2024-06-22,2023-08,2024-06,314,10,796.0,9552.0,7960.0,796.0,True,2024-12-18,2024-12,Enterprise,01_to_10,4,expansion,churned,False,True,False,True,"[""mrr_arr_imputed_from_lookup""]",1
