subscription_id,account_id,feature_name,usage_month,usage_count,usage_duration_secs,first_use_date,last_use_date,error_count,is_beta_feature,duration_per_use,account_feature_rank
S-025bea,A-9affe6,feature_5,2023-05,14,5964,2023-05-19,2023-05-19,0,False,426.0,1.0
S-0267b7,A-65a46c,feature_2,2024-11,10,3490,2024-11-05,2024-11-05,0,False,349.0,2.0
S-0267b7,A-65a46c,feature_3,2023-05,10,4610,2023-05-15,2023-05-15,1,False,461.0,1.0
S-0267b7,A-65a46c,feature_33,2023-02,14,532,2023-02-01,2023-02-01,0,False,38.0,1.0
S-0267b7,A-65a46c,feature_5,2024-06,7,3766,2024-06-02,2024-06-02,0,False,538.0,2.0
S-0267b7,A-65a46c,feature_6,2024-12,8,2648,2024-12-22,2024-12-22,1,False,331.0,3.0
S-0268ba,A-9f0b68,feature_12,2023-09,13,6812,2023-09-14,2023-09-14,0,False,524.0,1.0
S-0268ba,A-9f0b68,feature_23,2023-05,12,132,2023-05-16,2023-05-16,2,False,11.0,1.0
S-0268ba,A-9f0b68,feature_30,2023-02,14,2366,2023-02-01,2023-02-01,2,False,169.0,1.0
S-0268ba,A-9f0b68,feature_34,2023-01,11,2002,2023-01-09,2023-01-09,1,False,182.0,2.0
S-0268ba,A-9f0b68,feature_38,2024-06,8,1816,2024-06-01,2024-06-01,0,False,227.0,4.0
S-0268ba,A-9f0b68,feature_40,2024-09,10,3370,2024-09-04,2024-09-04,0,False,337.0,2.0
S-0268ba,A-9f0b68,feature_7,2024-03,9,432,2024-03-07,2024-03-07,0,True,48.0,4.0
S-027102,A-3c1a3f,feature_18,2024-09,15,150,2024-09-12,2024-09-12,0,False,10.0,1.0
S-027102,A-3c1a3f,feature_24,2023-11,6,1728,2023-11-04,2023-11-04,0,False,288.0,2.0
S-027102,A-3c1a3f,feature_35,2023-12,11,154,2023-12-02,2023-12-02,0,False,14.0,1.0
S-0283b5,A-443f6f,feature_14,2023-02,6,2658,2023-02-02,2023-02-02,0,False,443.0,3.0
S-0283b5,A-443f6f,feature_23,2023-06,8,3360,2023-06-05,2023-06-05,0,False,420.0,3.0
S-0283b5,A-443f6f,feature_26,2024-11,8,4080,2024-11-04,2024-11-04,0,False,510.0,1.0
S-0283b5,A-443f6f,feature_28,2024-10,14,630,2024-10-07,2024-10-07,0,False,45.0,2.0
S-0283b5,A-443f6f,feature_8,2023-11,11,3773,2023-11-12,2023-11-12,0,False,343.0,1.0
S-028f5b,A-80eeb6,feature_10,2023-11,13,2483,2023-11-19,2023-11-19,0,False,191.0,2.0
S-028f5b,A-80eeb6,feature_13,2023-08,18,5562,2023-08-27,2023-08-27,0,False,309.0,1.0
S-028f5b,A-80eeb6,feature_25,2024-02,9,810,2024-02-08,2024-02-08,0,False,90.0,2.0
S-028f5b,A-80eeb6,feature_32,2023-11,14,1582,2023-11-09,2023-11-09,0,False,113.0,1.0
S-028f5b,A-80eeb6,feature_38,2024-10,9,1269,2024-10-07,2024-10-07,1,False,141.0,5.0
S-029065,A-4c56c9,feature_22,2023-03,5,2565,2023-03-06,2023-03-06,0,False,513.0,3.0
S-029065,A-4c56c9,feature_22,2024-08,10,5030,2024-08-16,2024-08-16,0,False,503.0,3.0
S-029065,A-4c56c9,feature_34,2024-03,12,2328,2024-03-13,2024-03-13,0,False,194.0,3.0
S-029065,A-4c56c9,feature_37,2024-04,9,4599,2024-04-15,2024-04-15,0,False,511.0,3.0
S-02949d,A-bd4708,feature_10,2023-07,16,8688,2023-07-03,2023-07-03,0,False,543.0,1.0
S-02949d,A-bd4708,feature_2,2024-11,13,5226,2024-11-14,2024-11-14,0,False,402.0,1.0
S-02949d,A-bd4708,feature_25,2023-02,9,4221,2023-02-18,2023-02-18,0,False,469.0,2.0
S-02949d,A-bd4708,feature_3,2023-09,4,1816,2023-09-25,2023-09-25,0,False,454.0,1.0
S-02949d,A-bd4708,feature_32,2024-02,12,4668,2024-02-22,2024-02-22,2,False,389.0,1.0
S-02949d,A-bd4708,feature_36,2023-01,19,323,2023-01-04,2023-01-04,2,False,17.0,1.0
S-02949d,A-bd4708,feature_5,2024-01,8,2752,2024-01-18,2024-01-18,2,False,344.0,2.0
S-02949d,A-bd4708,feature_9,2023-11,9,4671,2023-11-22,2023-11-22,1,False,519.0,3.0
S-02984e,A-2e3bad,feature_10,2023-04,11,3960,2023-04-28,2023-04-28,0,False,360.0,1.0
S-02984e,A-2e3bad,feature_13,2023-02,17,4792,2023-02-21,2023-02-21,0,True,281.88235294117646,1.0
S-02984e,A-2e3bad,feature_13,2023-06,11,4345,2023-06-12,2023-06-12,0,False,395.0,1.0
S-02984e,A-2e3bad,feature_29,2024-09,5,2595,2024-09-28,2024-09-28,0,False,519.0,1.0
S-02984e,A-2e3bad,feature_38,2024-11,10,4690,2024-11-08,2024-11-08,0,False,469.0,1.0
S-029c20,A-f44180,feature_24,2023-07,10,2620,2023-07-25,2023-07-25,0,False,262.0,1.0
S-029c20,A-f44180,feature_28,2024-01,12,3948,2024-01-23,2024-01-23,0,True,329.0,1.0
S-029c20,A-f44180,feature_28,2024-02,7,3094,2024-02-07,2024-02-07,0,False,442.0,2.0
S-029c20,A-f44180,feature_32,2023-02,12,3396,2023-02-27,2023-02-27,0,False,283.0,1.0
S-029c20,A-f44180,feature_32,2023-03,8,1640,2023-03-14,2023-03-14,0,False,205.0,2.0
S-029c20,A-f44180,feature_34,2023-02,9,4473,2023-02-26,2023-02-26,4,False,497.0,2.0
S-029c20,A-f44180,feature_39,2023-01,10,440,2023-01-28,2023-01-28,0,False,44.0,3.0
S-02a3aa,A-e2cd1b,feature_16,2024-10,7,2184,2024-10-04,2024-10-04,1,False,312.0,3.0
S-02a3aa,A-e2cd1b,feature_28,2024-08,11,2145,2024-08-01,2024-08-01,0,False,195.0,1.0
S-02a3aa,A-e2cd1b,feature_3,2024-03,12,2340,2024-03-26,2024-03-26,4,False,195.0,1.0
S-02a3aa,A-e2cd1b,feature_33,2024-11,15,7680,2024-11-18,2024-11-18,3,False,512.0,1.0
S-02a3aa,A-e2cd1b,feature_33,2024-12,4,1940,2024-12-25,2024-12-25,0,False,485.0,2.0
S-02a3aa,A-e2cd1b,feature_38,2023-09,12,4572,2023-09-27,2023-09-27,1,False,381.0,2.0
S-02a3aa,A-e2cd1b,feature_8,2024-01,22,4818,2024-01-17,2024-01-17,0,False,219.0,1.0
S-02ab8b,A-4e44e8,feature_2,2023-06,9,657,2023-06-30,2023-06-30,0,False,73.0,1.0
S-02ab8b,A-4e44e8,feature_22,2024-02,28,10360,2024-02-21,2024-02-21,0,False,370.0,1.0
S-02ab8b,A-4e44e8,feature_35,2024-09,16,5536,2024-09-02,2024-09-17,1,True,346.0,2.0
S-02ab8b,A-4e44e8,feature_7,2024-06,13,7176,2024-06-08,2024-06-08,0,False,552.0,2.0
S-02af5d,A-d82ef9,feature_22,2024-12,13,7072,2024-12-10,2024-12-10,0,False,544.0,1.0
S-02af5d,A-d82ef9,feature_34,2023-12,9,846,2023-12-27,2023-12-27,0,False,94.0,3.0
S-02af5d,A-d82ef9,feature_40,2024-08,7,245,2024-08-30,2024-08-30,0,False,35.0,4.0
S-02b3a1,A-e6afc1,feature_2,2023-10,9,4122,2023-10-26,2023-10-26,0,False,458.0,3.0
S-02b3a1,A-e6afc1,feature_29,2023-09,10,2610,2023-09-11,2023-09-11,0,False,261.0,2.0
S-02b3a1,A-e6afc1,feature_33,2023-08,7,2982,2023-08-27,2023-08-27,0,False,426.0,4.0
S-02b3a1,A-e6afc1,feature_37,2024-06,11,198,2024-06-08,2024-06-08,0,False,18.0,1.0
S-02b3a1,A-e6afc1,feature_6,2023-11,8,656,2023-11-02,2023-11-02,2,False,82.0,4.0
S-02b754,A-3b37d9,feature_12,2023-02,9,3402,2023-02-04,2023-02-04,0,False,378.0,2.0
S-02b754,A-3b37d9,feature_18,2023-02,6,3120,2023-02-24,2023-02-24,1,False,520.0,3.0
S-02b754,A-3b37d9,feature_18,2023-07,12,6348,2023-07-25,2023-07-25,0,False,529.0,1.0
S-02b754,A-3b37d9,feature_24,2024-04,16,3664,2024-04-22,2024-04-22,0,False,229.0,1.0
S-02b754,A-3b37d9,feature_29,2023-02,12,1764,2023-02-14,2023-02-14,0,False,147.0,1.0
S-02b754,A-3b37d9,feature_29,2024-08,6,2256,2024-08-24,2024-08-24,0,False,376.0,2.0
S-02b754,A-3b37d9,feature_3,2023-03,7,3920,2023-03-14,2023-03-14,1,False,560.0,3.0
S-02b754,A-3b37d9,feature_30,2023-04,7,2380,2023-04-21,2023-04-21,0,True,340.0,1.0
S-02b754,A-3b37d9,feature_31,2023-11,15,690,2023-11-03,2023-11-03,2,False,46.0,1.0
S-02b754,A-3b37d9,feature_32,2023-12,7,217,2023-12-26,2023-12-26,3,False,31.0,1.0
S-02b754,A-3b37d9,feature_33,2024-01,7,784,2024-01-02,2024-01-02,0,False,112.0,4.0
S-02b754,A-3b37d9,feature_35,2023-05,14,2730,2023-05-25,2023-05-25,0,False,195.0,1.0
S-02b754,A-3b37d9,feature_5,2024-01,13,5486,2024-01-25,2024-01-25,0,False,422.0,1.0
S-02b754,A-3b37d9,feature_9,2024-08,7,3843,2024-08-02,2024-08-02,3,False,549.0,1.0
S-02be35,A-e08cd3,feature_1,2024-01,28,10668,2024-01-13,2024-01-13,0,False,381.0,1.0
S-02be35,A-e08cd3,feature_12,2023-03,16,3632,2023-03-26,2023-03-26,0,False,227.0,1.0
S-02be35,A-e08cd3,feature_12,2024-01,8,3560,2024-01-14,2024-01-14,0,False,445.0,3.0
S-02be35,A-e08cd3,feature_24,2024-02,12,4044,2024-02-10,2024-02-10,0,False,337.0,1.0
S-02be35,A-e08cd3,feature_33,2024-10,9,5022,2024-10-25,2024-10-25,0,False,558.0,2.0
S-02be35,A-e08cd3,feature_36,2024-10,11,1694,2024-10-15,2024-10-15,0,False,154.0,1.0
S-02be35,A-e08cd3,feature_40,2023-03,8,464,2023-03-02,2023-03-02,0,False,58.0,3.0
S-02c3e7,A-7c4956,feature_20,2024-10,15,7140,2024-10-18,2024-10-18,2,False,476.0,1.0
S-02c3e7,A-7c4956,feature_22,2024-06,9,5184,2024-06-03,2024-06-03,0,False,576.0,2.0
S-02c3e7,A-7c4956,feature_25,2023-06,9,1044,2023-06-29,2023-06-29,0,False,116.0,3.0
S-02c3e7,A-7c4956,feature_26,2023-05,10,570,2023-05-02,2023-05-02,2,True,57.0,1.0
S-02c3e7,A-7c4956,feature_26,2024-08,5,2290,2024-08-28,2024-08-28,0,True,458.0,3.0
S-02c3e7,A-7c4956,feature_32,2023-09,11,3509,2023-09-22,2023-09-22,1,False,319.0,2.0
S-02c3e7,A-7c4956,feature_40,2024-05,8,160,2024-05-02,2024-05-02,2,True,20.0,3.0
S-02cde8,A-5b4ebb,feature_21,2024-07,10,2190,2024-07-31,2024-07-31,0,False,219.0,2.0
S-02cde8,A-5b4ebb,feature_22,2024-02,8,3480,2024-02-02,2024-02-02,0,False,435.0,4.0
S-02cde8,A-5b4ebb,feature_25,2023-02,13,3588,2023-02-03,2023-02-03,0,False,276.0,1.0
S-02cde8,A-5b4ebb,feature_40,2023-02,8,1592,2023-02-03,2023-02-03,4,False,199.0,3.0
S-02cde8,A-5b4ebb,feature_40,2024-07,11,6072,2024-07-07,2024-07-07,0,False,552.0,1.0
S-02cde8,A-5b4ebb,feature_8,2024-12,8,4304,2024-12-25,2024-12-25,0,False,538.0,1.0
S-02cde8,A-5b4ebb,feature_9,2023-12,11,1232,2023-12-20,2023-12-20,1,False,112.0,1.0
S-02d46a,A-8ed5dd,feature_10,2024-11,5,2400,2024-11-24,2024-11-24,0,False,480.0,3.0
S-02d46a,A-8ed5dd,feature_19,2024-06,7,3157,2024-06-03,2024-06-03,0,False,451.0,3.0
S-02d46a,A-8ed5dd,feature_21,2023-08,12,4740,2023-08-12,2023-08-12,1,False,395.0,1.0
S-02d46a,A-8ed5dd,feature_26,2023-01,6,72,2023-01-25,2023-01-25,2,False,12.0,3.0
S-02d46a,A-8ed5dd,feature_5,2023-05,13,1807,2023-05-22,2023-05-22,1,False,139.0,1.0
S-02d46a,A-8ed5dd,feature_6,2023-09,11,4213,2023-09-17,2023-09-17,0,False,383.0,1.0
S-02d46a,A-8ed5dd,feature_8,2024-08,22,5786,2024-08-07,2024-08-07,0,False,263.0,1.0
S-02d6c8,A-3a7284,feature_14,2024-12,5,2150,2024-12-09,2024-12-09,0,False,430.0,4.0
S-02d6c8,A-3a7284,feature_15,2024-10,16,3408,2024-10-01,2024-10-01,0,False,213.0,1.0
S-02d6c8,A-3a7284,feature_17,2023-10,11,3432,2023-10-21,2023-10-21,0,False,312.0,1.0
S-02d6c8,A-3a7284,feature_28,2023-02,11,3960,2023-02-09,2023-02-09,0,True,360.0,1.0
S-02d6c8,A-3a7284,feature_33,2023-12,11,6083,2023-12-01,2023-12-01,0,False,553.0,1.0
S-02ec76,A-e60f9d,feature_12,2023-04,12,2856,2023-04-18,2023-04-18,0,False,238.0,1.0
S-02ec76,A-e60f9d,feature_18,2024-07,9,54,2024-07-21,2024-07-21,0,False,6.0,2.0
S-02ec76,A-e60f9d,feature_2,2023-05,5,1150,2023-05-01,2023-05-01,3,False,230.0,5.0
S-02ec76,A-e60f9d,feature_21,2023-07,13,3692,2023-07-16,2023-07-16,1,False,284.0,1.0
S-02ec76,A-e60f9d,feature_26,2023-02,11,3927,2023-02-09,2023-02-09,0,False,357.0,1.0
S-02ec76,A-e60f9d,feature_26,2024-10,9,1242,2024-10-15,2024-10-15,0,False,138.0,4.0
S-02ec76,A-e60f9d,feature_36,2024-10,10,240,2024-10-28,2024-10-28,0,False,24.0,3.0
S-02ec76,A-e60f9d,feature_38,2023-06,8,1840,2023-06-16,2023-06-16,0,False,230.0,1.0
S-02ec76,A-e60f9d,feature_8,2023-05,7,4158,2023-05-05,2023-05-05,0,False,594.0,4.0
S-03340d,A-4ef964,feature_10,2024-12,11,286,2024-12-06,2024-12-06,3,False,26.0,5.0
S-03340d,A-4ef964,feature_18,2023-03,21,11991,2023-03-24,2023-03-24,0,False,571.0,1.0
S-03340d,A-4ef964,feature_26,2024-10,8,1888,2024-10-10,2024-10-10,0,False,236.0,4.0
S-03340d,A-4ef964,feature_31,2023-03,8,840,2023-03-12,2023-03-12,4,False,105.0,2.0
S-03340d,A-4ef964,feature_34,2024-12,34,17306,2024-12-23,2024-12-23,0,False,509.0,1.0
S-03340d,A-4ef964,feature_4,2023-08,11,1826,2023-08-03,2023-08-03,0,False,166.0,1.0
S-03340d,A-4ef964,feature_40,2023-06,7,3801,2023-06-16,2023-06-16,0,False,543.0,2.0
S-03340d,A-4ef964,feature_9,2024-10,12,3408,2024-10-22,2024-10-22,0,False,284.0,3.0
S-03340d,A-4ef964,,2024-12,11,286,2024-12-06,2024-12-06,3,False,26.0,5.0
S-0334aa,A-acb7f7,feature_25,2024-11,15,6720,2024-11-03,2024-11-03,2,False,448.0,1.0
S-0334aa,A-acb7f7,feature_39,2024-03,12,5904,2024-03-22,2024-03-22,2,False,492.0,2.0
S-0337da,A-098560,feature_10,2023-05,14,3514,2023-05-08,2023-05-08,0,False,251.0,2.0
S-0337da,A-098560,feature_15,2024-07,9,5076,2024-07-24,2024-07-24,0,False,564.0,3.0
S-0337da,A-098560,feature_18,2024-09,11,2893,2024-09-08,2024-09-08,0,False,263.0,2.0
S-0337da,A-098560,feature_27,2023-04,19,9006,2023-04-15,2023-04-15,0,False,474.0,1.0
S-0337da,A-098560,feature_33,2023-08,13,2106,2023-08-04,2023-08-04,1,True,162.0,1.0
S-0337da,A-098560,feature_35,2023-09,14,6202,2023-09-05,2023-09-05,0,False,443.0,1.0
S-0337da,A-098560,feature_36,2023-08,8,4696,2023-08-17,2023-08-17,0,False,587.0,3.0
S-0337da,A-098560,feature_4,2023-01,10,4940,2023-01-04,2023-01-04,0,True,494.0,3.0
S-0337da,A-098560,feature_5,2023-07,10,1140,2023-07-20,2023-07-20,0,True,114.0,3.0
S-0359cf,A-afa505,feature_20,2024-02,15,8535,2024-02-11,2024-02-11,0,False,569.0,1.0
S-0359cf,A-afa505,feature_21,2023-04,7,812,2023-04-27,2023-04-27,1,False,116.0,1.0
S-0359cf,A-afa505,feature_23,2023-11,13,4277,2023-11-29,2023-11-29,0,False,329.0,2.0
S-0359cf,A-afa505,feature_26,2023-11,9,4662,2023-11-21,2023-11-21,0,False,518.0,4.0
S-0359cf,A-afa505,feature_39,2024-08,11,1650,2024-08-17,2024-08-17,0,False,150.0,1.0
S-0359cf,A-afa505,feature_5,2024-02,7,3836,2024-02-28,2024-02-28,0,False,548.0,2.0
S-036362,A-c37601,feature_17,2023-10,11,5027,2023-10-16,2023-10-16,2,False,457.0,2.0
S-036362,A-c37601,feature_22,2023-02,10,160,2023-02-10,2023-02-10,0,False,16.0,2.0
S-036362,A-c37601,feature_34,2023-06,18,1962,2023-06-30,2023-06-30,0,False,109.0,1.0
S-036362,A-c37601,feature_40,2023-07,13,2782,2023-07-12,2023-07-12,0,False,214.0,1.0
S-0380a3,A-922109,feature_16,2024-03,4,1932,2024-03-01,2024-03-01,0,False,483.0,2.0
S-0380a3,A-922109,feature_20,2023-11,11,1870,2023-11-17,2023-11-17,0,False,170.0,2.0
S-0380a3,A-922109,feature_36,2023-02,9,5112,2023-02-11,2023-02-11,1,False,568.0,2.0
S-0380a3,A-922109,feature_6,2024-02,9,1215,2024-02-13,2024-02-13,1,True,135.0,3.0
S-0386c2,A-0f6450,feature_1,2023-11,10,4250,2023-11-30,2023-11-30,1,False,425.0,2.0
S-0386c2,A-0f6450,feature_18,2023-11,11,572,2023-11-26,2023-11-26,2,False,52.0,1.0
S-0386c2,A-0f6450,feature_32,2024-03,9,2727,2024-03-10,2024-03-10,1,False,303.0,3.0
S-0386c2,A-0f6450,feature_34,2024-01,7,1232,2024-01-29,2024-01-29,0,False,176.0,3.0
S-0386c2,A-0f6450,feature_5,2023-07,6,5656,2023-07-24,2023-07-24,0,False,942.6666666666666,2.0
S-0386c2,A-0f6450,feature_6,2023-09,8,3672,2023-09-04,2023-09-04,3,False,459.0,1.0
S-038c7d,A-712426,feature_14,2024-10,13,7605,2024-10-26,2024-10-26,0,False,585.0,1.0
S-038c7d,A-712426,feature_21,2024-08,6,1074,2024-08-30,2024-08-30,0,False,179.0,6.0
S-038c7d,A-712426,feature_29,2023-09,6,534,2023-09-08,2023-09-08,0,False,89.0,3.0
S-038c7d,A-712426,feature_3,2023-10,9,3834,2023-10-20,2023-10-20,0,False,426.0,1.0
S-038f6f,A-82d8a6,feature_15,2023-06,11,1177,2023-06-24,2023-06-24,0,True,107.0,2.0
S-03906f,A-c1e51e,feature_16,2024-03,9,1044,2024-03-31,2024-03-31,0,False,116.0,3.0
S-03906f,A-c1e51e,feature_21,2023-01,11,726,2023-01-23,2023-01-23,0,False,66.0,4.0
S-03906f,A-c1e51e,feature_24,2024-01,10,4360,2024-01-27,2024-01-27,0,False,436.0,2.0
S-03906f,A-c1e51e,feature_6,2024-03,8,384,2024-03-23,2024-03-23,0,False,48.0,4.0
S-039a8e,A-331424,feature_1,2023-08,10,3810,2023-08-05,2023-08-05,0,False,381.0,2.0
S-039a8e,A-331424,feature_18,2024-07,11,6061,2024-07-09,2024-07-09,4,True,551.0,2.0
S-03a5b0,A-068fc6,feature_12,2024-12,10,770,2024-12-29,2024-12-29,0,False,77.0,4.0
S-03a5b0,A-068fc6,feature_15,2024-12,7,119,2024-12-13,2024-12-13,0,False,17.0,5.0
S-03a5b0,A-068fc6,feature_20,2023-04,12,2064,2023-04-27,2023-04-27,0,False,172.0,2.0
S-03a5b0,A-068fc6,feature_28,2024-04,4,1272,2024-04-20,2024-04-20,0,True,318.0,5.0
S-03a5b0,A-068fc6,feature_31,2024-12,12,4356,2024-12-12,2024-12-12,0,False,363.0,3.0
S-03a939,A-cd458b,feature_38,2024-11,9,630,2024-11-20,2024-11-20,0,False,70.0,2.0
S-03a939,A-cd458b,feature_4,2024-04,12,2880,2024-04-07,2024-04-07,0,False,240.0,1.0
S-03a97f,A-f51f16,feature_16,2023-10,16,8784,2023-10-14,2023-10-14,2,True,549.0,1.0
S-03a97f,A-f51f16,feature_20,2024-04,20,2140,2024-04-25,2024-04-25,2,False,107.0,1.0
S-03a97f,A-f51f16,feature_27,2023-01,15,4575,2023-01-04,2023-01-04,2,False,305.0,2.0
S-03a97f,A-f51f16,feature_35,2024-09,13,7202,2024-09-04,2024-09-04,2,False,554.0,1.0
S-03ac49,A-35083d,feature_20,2024-10,9,1980,2024-10-10,2024-10-10,2,True,220.0,4.0
S-03ac49,A-35083d,feature_3,2024-06,10,580,2024-06-05,2024-06-05,0,True,58.0,1.0
S-03ac49,A-35083d,feature_31,2024-12,8,2168,2024-12-29,2024-12-29,0,False,271.0,5.0
S-03bfa3,A-bc4d48,feature_11,2023-05,9,378,2023-05-23,2023-05-23,0,False,42.0,1.0
S-03bfa3,A-bc4d48,feature_23,2023-08,11,2112,2023-08-14,2023-08-14,0,False,192.0,1.0
S-03bfa3,A-bc4d48,feature_24,2023-11,6,3480,2023-11-04,2023-11-04,0,False,580.0,2.0
S-03bfa3,A-bc4d48,feature_27,2024-12,10,1060,2024-12-23,2024-12-23,0,False,106.0,1.0
S-03bfa3,A-bc4d48,feature_39,2023-07,10,5760,2023-07-30,2023-07-30,0,False,576.0,1.0
S-03bfa3,A-bc4d48,feature_5,2023-11,13,1781,2023-11-07,2023-11-07,0,False,137.0,1.0
S-040422,A-463db0,feature_13,2024-02,11,1265,2024-02-16,2024-02-16,1,False,115.0,2.0
S-040422,A-463db0,feature_22,2024-08,7,3010,2024-08-24,2024-08-24,0,False,430.0,2.0
S-040422,A-463db0,feature_31,2024-05,14,993,2024-05-29,2024-05-29,0,False,70.92857142857143,1.0
S-040422,A-463db0,feature_39,2023-01,11,1914,2023-01-06,2023-01-06,0,True,174.0,1.0
S-040f03,A-31ab9a,feature_14,2023-10,11,737,2023-10-18,2023-10-18,2,False,67.0,1.0
S-040f03,A-31ab9a,feature_7,2024-03,12,3156,2024-03-31,2024-03-31,0,False,263.0,1.0
S-040f03,A-31ab9a,feature_9,2024-05,4,1392,2024-05-11,2024-05-11,1,False,348.0,2.0
S-041534,A-4e0e85,feature_16,2023-02,12,3060,2023-02-22,2023-02-22,0,False,255.0,1.0
S-041534,A-4e0e85,feature_18,2023-01,10,3060,2023-01-08,2023-01-08,0,False,306.0,1.0
S-041534,A-4e0e85,feature_30,2024-12,4,1444,2024-12-02,2024-12-02,0,False,361.0,3.0
S-041534,A-4e0e85,feature_7,2023-12,14,4424,2023-12-03,2023-12-03,0,False,316.0,1.0
S-041553,A-c608c8,feature_14,2024-10,7,1176,2024-10-11,2024-10-11,0,False,168.0,4.0
S-041553,A-c608c8,feature_23,2023-03,10,960,2023-03-12,2023-03-12,0,False,96.0,1.0
S-041553,A-c608c8,feature_31,2024-07,15,5415,2024-07-11,2024-07-11,0,False,361.0,1.0
S-041553,A-c608c8,feature_37,2023-06,6,2958,2023-06-19,2023-06-19,0,False,493.0,2.0
S-041624,A-6843f2,feature_10,2024-08,10,1940,2024-08-02,2024-08-02,0,False,194.0,1.0
S-041624,A-6843f2,feature_40,2024-02,9,3456,2024-02-20,2024-02-20,2,False,384.0,1.0
S-041624,A-6843f2,feature_6,2023-01,10,3830,2023-01-30,2023-01-30,0,False,383.0,3.0
S-041624,A-6843f2,feature_6,2024-07,13,6019,2024-07-11,2024-07-11,0,False,463.0,1.0
S-0455a5,A-993085,feature_1,2023-09,10,730,2023-09-15,2023-09-15,4,False,73.0,3.0
S-0455a5,A-993085,feature_16,2023-03,5,2970,2023-03-21,2023-03-21,0,False,594.0,3.0
S-0455a5,A-993085,feature_4,2024-08,7,336,2024-08-11,2024-08-11,0,True,48.0,5.0
S-0455a5,A-993085,feature_6,2024-01,9,387,2024-01-17,2024-01-17,0,False,43.0,2.0
S-0459a1,A-8e47ca,feature_13,2023-07,9,1044,2023-07-30,2023-07-30,4,False,116.0,2.0
S-0459a1,A-8e47ca,feature_13,2023-12,10,5120,2023-12-20,2023-12-20,1,False,512.0,2.0
S-0459a1,A-8e47ca,feature_18,2024-09,10,1070,2024-09-08,2024-09-08,0,False,107.0,2.0
S-0459a1,A-8e47ca,feature_19,2024-09,10,1470,2024-09-03,2024-09-03,3,False,147.0,2.0
S-0459a1,A-8e47ca,feature_33,2023-12,12,6588,2023-12-06,2023-12-06,0,False,549.0,1.0
S-0459a1,A-8e47ca,feature_34,2024-01,5,1545,2024-01-02,2024-01-02,2,False,309.0,6.0
S-0459a1,A-8e47ca,feature_37,2023-03,13,9408,2023-03-07,2023-03-07,4,False,723.6923076923077,1.0
S-0459a1,A-8e47ca,feature_37,2024-09,15,5490,2024-09-28,2024-09-28,0,False,366.0,1.0
S-0459a1,A-8e47ca,feature_9,2024-07,7,511,2024-07-18,2024-07-18,0,False,73.0,3.0
S-0463f5,A-7df7a7,feature_23,2024-08,9,2970,2024-08-19,2024-08-19,1,False,330.0,2.0
S-0463f5,A-7df7a7,feature_26,2023-11,10,5700,2023-11-24,2023-11-24,0,False,570.0,3.0
S-046595,A-ed510f,feature_10,2024-10,15,2145,2024-10-04,2024-10-04,0,False,143.0,1.0
S-046595,A-ed510f,feature_11,2023-06,6,2790,2023-06-07,2023-06-07,0,True,465.0,1.0
S-046595,A-ed510f,feature_19,2023-04,10,4630,2023-04-25,2023-04-25,1,False,463.0,1.0
S-046595,A-ed510f,feature_28,2024-08,8,2272,2024-08-13,2024-08-13,0,False,284.0,1.0
S-046595,A-ed510f,feature_30,2023-07,12,6060,2023-07-13,2023-07-13,1,False,505.0,3.0
S-046595,A-ed510f,feature_40,2024-06,12,2664,2024-06-05,2024-06-05,2,False,222.0,1.0
S-046595,A-ed510f,feature_6,2024-10,6,1164,2024-10-07,2024-10-07,0,False,194.0,5.0
S-04911c,A-bc87bc,feature_11,2024-12,16,7712,2024-12-07,2024-12-07,0,False,482.0,1.0
S-04911c,A-bc87bc,feature_30,2023-06,22,7480,2023-06-06,2023-06-06,0,False,340.0,1.0
S-04911c,A-bc87bc,feature_32,2023-04,10,1390,2023-04-27,2023-04-27,0,False,139.0,1.0
S-04911c,A-bc87bc,feature_34,2023-04,6,282,2023-04-12,2023-04-12,3,False,47.0,3.0
S-049328,A-39b19f,feature_15,2023-09,17,6783,2023-09-05,2023-09-05,0,False,399.0,1.0
S-049328,A-39b19f,feature_2,2024-07,7,3388,2024-07-02,2024-07-02,1,False,484.0,3.0
S-049328,A-39b19f,feature_36,2023-09,10,2430,2023-09-07,2023-09-07,0,False,243.0,3.0
S-049328,A-39b19f,feature_38,2023-12,7,2653,2023-12-29,2023-12-29,0,True,379.0,3.0
S-049667,A-ac14bb,feature_11,2024-10,15,4815,2024-10-26,2024-10-26,2,False,321.0,1.0
S-049667,A-ac14bb,feature_14,2023-02,12,5460,2023-02-24,2023-02-24,0,False,455.0,2.0
S-049667,A-ac14bb,feature_17,2023-03,11,5984,2023-03-05,2023-03-05,0,False,544.0,2.0
S-049667,A-ac14bb,feature_19,2024-06,12,5640,2024-06-02,2024-06-02,0,True,470.0,1.0
S-049667,A-ac14bb,feature_2,2023-01,28,8960,2023-01-07,2023-01-07,0,False,320.0,1.0
S-049667,A-ac14bb,feature_24,2024-01,14,5698,2024-01-18,2024-01-18,3,False,407.0,2.0
S-049667,A-ac14bb,feature_27,2024-02,10,3030,2024-02-05,2024-02-05,0,False,303.0,2.0
S-049667,A-ac14bb,feature_34,2023-12,15,7710,2023-12-30,2023-12-30,0,False,514.0,1.0
S-049667,A-ac14bb,feature_7,2023-08,5,1200,2023-08-10,2023-08-10,0,False,240.0,4.0
