subscription_id,account_id,month,change_type,change_amount,mrr,prev_mrr
S-00013e,A-ac85cd,2025-01,churn,-2597.0,0.0,2597.0
S-00013f,A-5f2961,2024-11,new,1393.0,1393.0,0.0
S-00013f,A-5f2961,2024-12,churn,-1393.0,0.0,1393.0
S-000140,A-faa28c,2024-02,new,9552.0,9552.0,0.0
S-000140,A-faa28c,2024-11,churn,-9552.0,0.0,9552.0
S-000141,A-0532a9,2024-10,new,361.0,361.0,0.0
S-000141,A-0532a9,2024-11,churn,-361.0,0.0,361.0
S-000142,A-1b7577,2024-11,new,76.0,76.0,0.0
S-000142,A-1b7577,2025-01,churn,-76.0,0.0,76.0
S-000143,A-df10db,2023-12,new,343.0,343.0,0.0
S-000143,A-df10db,2024-08,churn,-343.0,0.0,343.0
S-000144,A-1f559b,2023-12,new,304.0,304.0,0.0
S-000144,A-1f559b,2024-06,churn,-304.0,0.0,304.0
S-000145,A-f97b9a,2024-11,new,2646.0,2646.0,0.0
S-000146,A-20736a,2024-10,new,2989.0,2989.0,0.0
S-000147,A-cab532,2023-11,new,1519.0,1519.0,0.0
S-000147,A-cab532,2025-01,churn,-1519.0,0.0,1519.0
S-000149,A-69b156,2024-06,new,2587.0,2587.0,0.0
S-00014a,A-1f7acb,2024-07,new,12736.0,12736.0,0.0
S-00014b,A-f446b6,2024-09,new,95.0,95.0,0.0
S-00014c,A-c37cab,2024-08,new,2587.0,2587.0,0.0
S-00014c,A-c37cab,2024-12,churn,-2587.0,0.0,2587.0
S-00014d,A-700ade,2024-11,new,588.0,588.0,0.0
S-00014e,A-19b2c8,2023-11,new,3980.0,3980.0,0.0
S-00014e,A-19b2c8,2024-09,churn,-3980.0,0.0,3980.0
S-00014f,A-3ce5b8,2024-09,new,152.0,152.0,0.0
S-000150,A-a8d89d,2024-09,new,247.0,247.0,0.0
S-000151,A-b30291,2024-09,new,779.0,779.0,0.0
S-000152,A-508199,2024-01,new,3781.0,3781.0,0.0
S-000153,A-dcc2f0,2024-09,new,735.0,735.0,0.0
S-000153,A-dcc2f0,2024-12,churn,-735.0,0.0,735.0
S-000155,A-1b7577,2024-12,new,196.0,196.0,0.0
S-000156,A-e4144b,2024-12,new,8159.0,8159.0,0.0
S-000157,A-d49cc5,2024-07,new,950.0,950.0,0.0
S-000159,A-c7ffc2,2023-09,new,570.0,570.0,0.0
S-000159,A-c7ffc2,2023-12,churn,-570.0,0.0,570.0
S-00015a,A-ee42db,2023-11,new,627.0,627.0,0.0
S-00015a,A-ee42db,2024-12,churn,-627.0,0.0,627.0
S-00015b,A-8adedc,2024-08,new,418.0,418.0,0.0
S-00015c,A-6c093d,2024-05,new,285.0,285.0,0.0
S-00015d,A-0e966d,2024-10,new,2793.0,2793.0,0.0
S-00015e,A-bb3bd4,2024-08,new,437.0,437.0,0.0
S-001561,A-1b7577,2024-12,new,1194.0,1194.0,0.0
S-0027d3,A-e693b6,2024-05,new,1045.0,1045.0,0.0
S-0027d3,A-e693b6,2024-11,churn,-1045.0,0.0,1045.0
S-003647,A-e36807,2024-12,new,1791.0,1791.0,0.0
S-004d19,A-bece89,2024-03,new,5174.0,5174.0,0.0
S-004d19,A-bece89,2024-08,churn,-5174.0,0.0,5174.0
S-004eb4,A-ab438f,2024-12,new,2587.0,2587.0,0.0
S-006908,A-d82ef9,2024-09,new,1274.0,1274.0,0.0
S-006fed,A-ac9111,2023-10,new,399.0,399.0,0.0
S-006fed,A-ac9111,2024-07,churn,-399.0,0.0,399.0
S-007e2c,A-cb5333,2024-09,new,1617.0,1617.0,0.0
S-00837c,A-089363,2024-11,new,8557.0,8557.0,0.0
S-00837c,A-089363,2024-12,churn,-8557.0,0.0,8557.0
S-00866d,A-05f0e5,2023-10,new,608.0,608.0,0.0
S-00866d,A-05f0e5,2024-12,churn,-608.0,0.0,608.0
S-008cab,A-202b67,2024-05,new,539.0,539.0,0.0
S-008cab,A-202b67,2024-10,churn,-539.0,0.0,539.0
S-008f3c,A-e98302,2024-12,new,2842.0,2842.0,0.0
S-008f3c,A-e98302,2025-01,churn,-2842.0,0.0,2842.0
S-009027,A-1b7577,2024-10,new,1791.0,1791.0,0.0
S-00ab51,A-ae052e,2024-03,new,1911.0,1911.0,0.0
S-00ab51,A-ae052e,2025-01,churn,-1911.0,0.0,1911.0
S-00bb84,A-4f18f0,2024-07,new,1176.0,1176.0,0.0
S-00bb84,A-4f18f0,2025-01,churn,-1176.0,0.0,1176.0
S-00dea4,A-a6d261,2024-01,new,2985.0,2985.0,0.0
S-00dea4,A-a6d261,2024-04,churn,-2985.0,0.0,2985.0
S-00f31d,A-410e86,2024-12,new,1176.0,1176.0,0.0
S-00fb6e,A-c16101,2024-10,new,247.0,247.0,0.0
S-00fb6e,A-c16101,2025-01,churn,-247.0,0.0,247.0
S-00fcc5,A-40de06,2023-06,new,1178.0,1178.0,0.0
S-012ab9,A-b78bf8,2024-12,new,627.0,627.0,0.0
S-012ab9,A-b78bf8,2025-01,churn,-627.0,0.0,627.0
S-012b26,A-df1e44,2024-10,new,2587.0,2587.0,0.0
S-012b26,A-df1e44,2024-12,churn,-2587.0,0.0,2587.0
S-0144ac,A-5a215a,2024-03,new,17313.0,17313.0,0.0
S-0146f6,A-7641d3,2024-05,new,2587.0,2587.0,0.0
S-0146f6,A-7641d3,2024-07,churn,-2587.0,0.0,2587.0
S-017e33,A-f9cc74,2024-11,new,1007.0,1007.0,0.0
S-017e33,A-f9cc74,2024-12,churn,-1007.0,0.0,1007.0
S-018501,A-a865bd,2024-09,new,2744.0,2744.0,0.0
S-01990c,A-d62e02,2024-11,new,3184.0,3184.0,0.0
S-01afa4,A-a09355,2024-12,new,2786.0,2786.0,0.0
S-01b2dc,A-cc102e,2024-12,new,247.0,247.0,0.0
S-01bbfe,A-50f3f7,2024-07,new,1519.0,1519.0,0.0
S-01bbff,A-de24d5,2024-11,new,95.0,95.0,0.0
S-01daf5,A-9affe6,2024-11,new,1127.0,1127.0,0.0
S-01fa46,A-6f50ae,2024-01,new,361.0,361.0,0.0
S-01fa46,A-6f50ae,2024-03,churn,-361.0,0.0,361.0
S-020222,A-02fac6,2024-05,new,1078.0,1078.0,0.0
S-020222,A-02fac6,2024-09,churn,-1078.0,0.0,1078.0
S-0206eb,A-883b7d,2024-04,new,589.0,589.0,0.0
S-020dce,A-10b8da,2024-07,new,2786.0,2786.0,0.0
S-021004,A-186a44,2024-07,new,380.0,380.0,0.0
S-021297,A-5ed98d,2024-06,new,4776.0,4776.0,0.0
S-021297,A-5ed98d,2024-11,churn,-4776.0,0.0,4776.0
S-021985,A-66224b,2024-12,new,18308.0,18308.0,0.0
S-021985,A-66224b,2025-01,churn,-18308.0,0.0,18308.0
S-021ca9,A-9affe6,2024-10,new,342.0,342.0,0.0
S-022a1e,A-c42f1f,2024-07,new,539.0,539.0,0.0
S-023f3c,A-b9eed8,2024-03,new,2985.0,2985.0,0.0
S-023f3c,A-b9eed8,2024-05,churn,-2985.0,0.0,2985.0
S-023f5f,A-b2225d,2024-08,new,893.0,893.0,0.0
S-02508a,A-05d3b3,2024-02,new,532.0,532.0,0.0
S-02508a,A-05d3b3,2024-10,churn,-532.0,0.0,532.0
S-025bea,A-9affe6,2024-06,new,833.0,833.0,0.0
S-0268ba,A-9f0b68,2024-07,new,6567.0,6567.0,0.0
S-0268ba,A-9f0b68,2024-12,churn,-6567.0,0.0,6567.0
S-027102,A-3c1a3f,2024-09,new,597.0,597.0,0.0
S-0283b5,A-443f6f,2024-12,new,931.0,931.0,0.0
S-028f5b,A-80eeb6,2024-02,new,5174.0,5174.0,0.0
S-028f5b,A-80eeb6,2024-09,churn,-5174.0,0.0,5174.0
S-02949d,A-bd4708,2024-12,new,1813.0,1813.0,0.0
S-02984e,A-2e3bad,2024-06,new,12139.0,12139.0,0.0
S-02ab8b,A-4e44e8,2024-11,new,14925.0,14925.0,0.0
S-02b3a1,A-e6afc1,2023-08,new,342.0,342.0,0.0
S-02b754,A-3b37d9,2023-10,new,4577.0,4577.0,0.0
S-02b754,A-3b37d9,2024-11,churn,-4577.0,0.0,4577.0
S-02be35,A-e08cd3,2024-10,new,3283.0,3283.0,0.0
S-02be35,A-e08cd3,2025-01,churn,-3283.0,0.0,3283.0
S-02c3e7,A-7c4956,2024-08,new,1194.0,1194.0,0.0
S-02cde8,A-5b4ebb,2024-11,new,12537.0,12537.0,0.0
S-02d46a,A-8ed5dd,2024-11,new,245.0,245.0,0.0
S-02d46a,A-8ed5dd,2024-12,churn,-245.0,0.0,245.0
S-02d6c8,A-3a7284,2024-12,new,6169.0,6169.0,0.0
S-02d6c8,A-3a7284,2025-01,churn,-6169.0,0.0,6169.0
S-02ec76,A-e60f9d,2024-09,new,1421.0,1421.0,0.0
S-03340d,A-4ef964,2024-04,new,3383.0,3383.0,0.0
S-03340d,A-4ef964,2024-07,churn,-3383.0,0.0,3383.0
S-0334aa,A-acb7f7,2024-04,new,2009.0,2009.0,0.0
S-0337da,A-098560,2024-09,new,5771.0,5771.0,0.0
S-0337da,A-098560,2024-10,churn,-5771.0,0.0,5771.0
S-036362,A-c37601,2024-11,new,588.0,588.0,0.0
S-036362,A-c37601,2025-01,churn,-588.0,0.0,588.0
S-0380a3,A-922109,2024-04,new,147.0,147.0,0.0
S-0380a3,A-922109,2025-01,churn,-147.0,0.0,147.0
S-0386c2,A-0f6450,2024-12,new,5572.0,5572.0,0.0
S-0386c2,A-0f6450,2025-01,churn,-5572.0,0.0,5572.0
S-03906f,A-c1e51e,2024-11,new,475.0,475.0,0.0
S-03906f,A-c1e51e,2025-01,churn,-475.0,0.0,475.0
S-039a8e,A-331424,2024-02,new,209.0,209.0,0.0
S-039a8e,A-331424,2024-09,churn,-209.0,0.0,209.0
S-03a5b0,A-068fc6,2024-07,new,6965.0,6965.0,0.0
S-03a939,A-cd458b,2024-07,new,5174.0,5174.0,0.0
S-03a939,A-cd458b,2024-12,churn,-5174.0,0.0,5174.0
S-03a97f,A-f51f16,2024-03,new,2940.0,2940.0,0.0
S-03a97f,A-f51f16,2025-01,churn,-2940.0,0.0,2940.0
S-03ac49,A-35083d,2023-08,new,3781.0,3781.0,0.0
S-03bfa3,A-bc4d48,2024-12,new,665.0,665.0,0.0
S-040422,A-463db0,2024-12,new,285.0,285.0,0.0
S-040422,A-463db0,2025-01,churn,-285.0,0.0,285.0
S-040f03,A-31ab9a,2024-10,new,2786.0,2786.0,0.0
S-041534,A-4e0e85,2024-06,new,1862.0,1862.0,0.0
S-041553,A-c608c8,2023-12,new,539.0,539.0,0.0
S-041553,A-c608c8,2024-07,churn,-539.0,0.0,539.0
S-041624,A-6843f2,2024-12,new,4179.0,4179.0,0.0
S-0455a5,A-993085,2024-10,new,8358.0,8358.0,0.0
S-0455a5,A-993085,2024-12,churn,-8358.0,0.0,8358.0
S-0459a1,A-8e47ca,2024-04,new,3781.0,3781.0,0.0
S-0459a1,A-8e47ca,2025-01,churn,-3781.0,0.0,3781.0
S-0463f5,A-7df7a7,2023-09,new,343.0,343.0,0.0
S-0463f5,A-7df7a7,2024-08,churn,-343.0,0.0,343.0
S-046595,A-ed510f,2023-12,new,8358.0,8358.0,0.0
S-049328,A-39b19f,2023-07,new,2695.0,2695.0,0.0
S-049667,A-ac14bb,2024-07,new,532.0,532.0,0.0
S-049667,A-ac14bb,2024-11,churn,-532.0,0.0,532.0
S-04ab7e,A-f6b2fb,2024-07,new,1127.0,1127.0,0.0
S-04ab7e,A-f6b2fb,2024-08,churn,-1127.0,0.0,1127.0
S-04b127,A-a6d261,2023-12,new,171.0,171.0,0.0
S-04b127,A-a6d261,2024-04,churn,-171.0,0.0,171.0
S-04ec2f,A-faa28c,2024-02,new,2352.0,2352.0,0.0
S-04ec2f,A-faa28c,2024-09,churn,-2352.0,0.0,2352.0
S-04fd47,A-0a282f,2024-10,new,228.0,228.0,0.0
S-04fd47,A-0a282f,2025-01,churn,-228.0,0.0,228.0
S-0509b8,A-e351e1,2024-12,new,627.0,627.0,0.0
S-0509b8,A-e351e1,2025-01,churn,-627.0,0.0,627.0
S-050a91,A-d27f50,2024-08,new,855.0,855.0,0.0
S-053142,A-ffc04f,2024-11,new,304.0,304.0,0.0
S-054897,A-de58ca,2024-01,new,735.0,735.0,0.0
S-05553e,A-bc87bc,2024-11,new,6169.0,6169.0,0.0
S-05555d,A-4437e4,2024-07,new,3184.0,3184.0,0.0
S-05624a,A-c37cab,2024-10,new,637.0,637.0,0.0
S-05624a,A-c37cab,2024-12,churn,-637.0,0.0,637.0
S-056775,A-ee42db,2024-06,new,5635.0,5635.0,0.0
S-056775,A-ee42db,2024-12,churn,-5635.0,0.0,5635.0
S-056af2,A-054577,2024-09,new,14925.0,14925.0,0.0
S-0586ad,A-7920cc,2024-07,new,7761.0,7761.0,0.0
S-05ad41,A-139c3b,2024-12,new,2009.0,2009.0,0.0
S-05b080,A-b9eed8,2024-06,new,209.0,209.0,0.0
S-05b1b6,A-337bc1,2023-11,new,6766.0,6766.0,0.0
S-05b1b6,A-337bc1,2024-01,churn,-6766.0,0.0,6766.0
S-05b245,A-e61e98,2024-09,new,6766.0,6766.0,0.0
S-05b245,A-e61e98,2024-11,churn,-6766.0,0.0,6766.0
S-05be05,A-e7beab,2024-03,new,995.0,995.0,0.0
S-05be05,A-e7beab,2024-06,churn,-995.0,0.0,995.0
S-05ef15,A-d42431,2024-10,new,665.0,665.0,0.0
S-05eff5,A-118f1c,2024-12,new,608.0,608.0,0.0
S-061025,A-c45b23,2024-11,new,343.0,343.0,0.0
S-063586,A-13466a,2024-05,new,4378.0,4378.0,0.0
S-063586,A-13466a,2024-10,churn,-4378.0,0.0,4378.0
S-0638dc,A-9779ad,2024-04,new,7960.0,7960.0,0.0
S-0638dc,A-9779ad,2024-09,churn,-7960.0,0.0,7960.0
S-06447b,A-17939a,2024-12,new,49.0,49.0,0.0
S-066d80,A-9b9fe9,2024-08,new,245.0,245.0,0.0
S-066d80,A-9b9fe9,2024-10,churn,-245.0,0.0,245.0
S-06770c,A-1b7577,2024-11,new,1539.0,1539.0,0.0
S-067c38,A-3b5cd1,2024-01,new,304.0,304.0,0.0
S-067c38,A-3b5cd1,2024-09,churn,-304.0,0.0,304.0
S-06c096,A-eb2fdc,2024-11,new,1519.0,1519.0,0.0
S-06fb6f,A-50bb9f,2024-11,new,1470.0,1470.0,0.0
S-06fb77,A-96e141,2024-03,new,1078.0,1078.0,0.0
S-06fb77,A-96e141,2024-10,churn,-1078.0,0.0,1078.0
S-070d42,A-684255,2024-05,new,1127.0,1127.0,0.0
S-070d42,A-684255,2024-08,churn,-1127.0,0.0,1127.0
S-071ade,A-aa9511,2024-11,new,437.0,437.0,0.0
S-073381,A-2bc93d,2024-09,new,266.0,266.0,0.0
S-073381,A-2bc93d,2024-10,churn,-266.0,0.0,266.0
S-07399c,A-4e44e8,2024-11,new,551.0,551.0,0.0
S-0756ce,A-9badbd,2024-10,new,3773.0,3773.0,0.0
S-075ffc,A-eb7c38,2024-09,new,2985.0,2985.0,0.0
S-075ffc,A-eb7c38,2025-01,churn,-2985.0,0.0,2985.0
S-07734f,A-b7ef83,2024-11,new,152.0,152.0,0.0
S-078c2b,A-354f12,2024-11,new,133.0,133.0,0.0
S-078e94,A-3a7284,2024-11,new,6169.0,6169.0,0.0
S-078e94,A-3a7284,2025-01,churn,-6169.0,0.0,6169.0
S-079321,A-e1462e,2023-07,new,735.0,735.0,0.0
S-079321,A-e1462e,2025-01,churn,-735.0,0.0,735.0
S-07976e,A-81edc3,2024-07,new,245.0,245.0,0.0
S-07976e,A-81edc3,2025-01,churn,-245.0,0.0,245.0
S-07a006,A-40906c,2024-11,new,18308.0,18308.0,0.0
S-07aba0,A-3b37d9,2023-04,new,4577.0,4577.0,0.0
S-07aba0,A-3b37d9,2024-11,churn,-4577.0,0.0,4577.0
S-07abdd,A-f19409,2023-09,new,1666.0,1666.0,0.0
S-07ace5,A-71615e,2024-09,new,6368.0,6368.0,0.0
S-07c2c2,A-f1f639,2023-07,new,95.0,95.0,0.0
S-07c2c2,A-f1f639,2024-05,churn,-95.0,0.0,95.0
S-07c505,A-bc4d48,2024-07,new,1715.0,1715.0,0.0
S-07e821,A-e61e98,2023-11,new,1813.0,1813.0,0.0
S-07e821,A-e61e98,2024-11,churn,-1813.0,0.0,1813.0
S-07f282,A-88c6ca,2024-11,new,995.0,995.0,0.0
S-07ff57,A-c608c8,2024-03,new,2842.0,2842.0,0.0
S-07ff57,A-c608c8,2024-07,churn,-2842.0,0.0,2842.0
S-0802a4,A-a45270,2024-08,new,3871.0,3871.0,0.0
S-0802a4,A-a45270,2024-12,churn,-3871.0,0.0,3871.0
S-081b81,A-b20d99,2024-01,new,380.0,380.0,0.0
S-081b81,A-b20d99,2024-04,churn,-380.0,0.0,380.0
S-082b15,A-aa9511,2024-02,new,19303.0,19303.0,0.0
S-084930,A-c1e51e,2024-12,new,597.0,597.0,0.0
S-084930,A-c1e51e,2025-01,churn,-597.0,0.0,597.0
S-084e4f,A-054577,2024-11,new,475.0,475.0,0.0
S-084f4a,A-faa28c,2024-02,new,9552.0,9552.0,0.0
S-084f4a,A-faa28c,2024-11,churn,-9552.0,0.0,9552.0
S-085f96,A-2bc93d,2023-12,new,7960.0,7960.0,0.0
S-085f96,A-2bc93d,2024-09,churn,-7960.0,0.0,7960.0
S-0865f1,A-95b24a,2023-12,new,722.0,722.0,0.0
S-0891f1,A-e1b9cd,2024-01,new,760.0,760.0,0.0
S-0891f1,A-e1b9cd,2024-11,churn,-760.0,0.0,760.0
S-089366,A-e60f9d,2024-11,new,551.0,551.0,0.0
S-0896bc,A-9779ad,2024-12,new,7960.0,7960.0,0.0
S-0896f4,A-781cc0,2024-12,new,228.0,228.0,0.0
S-0896f4,A-781cc0,2025-01,churn,-228.0,0.0,228.0
S-089fa7,A-9174e0,2024-12,new,7363.0,7363.0,0.0
S-08a3d4,A-faa28c,2024-09,new,931.0,931.0,0.0
S-08a5fd,A-b9eed8,2024-10,new,6766.0,6766.0,0.0
S-08c8e1,A-31ab9a,2024-12,new,2786.0,2786.0,0.0
S-08e560,A-de58ca,2023-09,new,735.0,735.0,0.0
S-08e560,A-de58ca,2024-02,churn,-735.0,0.0,735.0
S-08f8d3,A-bcf87c,2024-11,new,1029.0,1029.0,0.0
S-08fc73,A-7df7a7,2024-05,new,1393.0,1393.0,0.0
S-08fc73,A-7df7a7,2024-08,churn,-1393.0,0.0,1393.0
S-09076d,A-87aa7b,2024-12,new,2499.0,2499.0,0.0
S-09076d,A-87aa7b,2025-01,churn,-2499.0,0.0,2499.0
S-0921a1,A-ee42db,2023-08,new,418.0,418.0,0.0
S-0921a1,A-ee42db,2024-12,churn,-418.0,0.0,418.0
S-09223a,A-e40f45,2024-06,new,399.0,399.0,0.0
S-09223a,A-e40f45,2024-12,churn,-399.0,0.0,399.0
S-09251c,A-8adedc,2024-07,new,3184.0,3184.0,0.0
S-09251c,A-8adedc,2024-11,churn,-3184.0,0.0,3184.0
S-094e82,A-9ee962,2024-05,new,171.0,171.0,0.0
S-094e82,A-9ee962,2024-10,churn,-171.0,0.0,171.0
S-095083,A-98a59a,2023-09,new,1064.0,1064.0,0.0
S-095083,A-98a59a,2024-10,churn,-1064.0,0.0,1064.0
S-09761d,A-6843f2,2024-12,new,1127.0,1127.0,0.0
S-09950d,A-5f2961,2024-11,new,1393.0,1393.0,0.0
S-09950d,A-5f2961,2024-12,churn,-1393.0,0.0,1393.0
S-099dbc,A-812c5b,2024-07,new,2695.0,2695.0,0.0
S-09ada1,A-87aa7b,2024-11,new,456.0,456.0,0.0
S-09ada1,A-87aa7b,2025-01,churn,-456.0,0.0,456.0
S-09c11e,A-19b2c8,2023-07,new,380.0,380.0,0.0
S-09c11e,A-19b2c8,2024-09,churn,-380.0,0.0,380.0
S-09c1df,A-b7724f,2024-09,new,49.0,49.0,0.0
S-09c1df,A-b7724f,2024-11,churn,-49.0,0.0,49.0
S-09cb75,A-c43359,2024-11,new,722.0,722.0,0.0
S-09cb75,A-c43359,2025-01,churn,-722.0,0.0,722.0
S-09cdac,A-82861f,2024-07,new,779.0,779.0,0.0
S-09cdac,A-82861f,2024-10,churn,-779.0,0.0,779.0
S-09d706,A-6e08f3,2024-07,new,392.0,392.0,0.0
S-0a01c5,A-e888d1,2023-08,new,3184.0,3184.0,0.0
S-0a01c5,A-e888d1,2024-12,churn,-3184.0,0.0,3184.0
S-0a15fa,A-bb1eaa,2024-12,new,1225.0,1225.0,0.0
S-0a19d1,A-5b4ebb,2024-10,new,4179.0,4179.0,0.0
S-0a2238,A-c7ffc2,2024-09,new,570.0,570.0,0.0
S-0a28cd,A-e5d6ab,2023-10,new,4179.0,4179.0,0.0
S-0a28cd,A-e5d6ab,2024-06,churn,-4179.0,0.0,4179.0
S-0a3e58,A-417d2f,2024-12,new,1617.0,1617.0,0.0
S-0a3e58,A-417d2f,2025-01,churn,-1617.0,0.0,1617.0
S-0a59be,A-328bd0,2023-08,new,3582.0,3582.0,0.0
S-0a5cd7,A-ffdfd5,2024-11,new,5970.0,5970.0,0.0
S-0a6b6b,A-d42431,2024-06,new,418.0,418.0,0.0
S-0a6b6b,A-d42431,2024-11,churn,-418.0,0.0,418.0
S-0a70a3,A-5b051a,2024-10,new,418.0,418.0,0.0
S-0a70a3,A-5b051a,2025-01,churn,-418.0,0.0,418.0
S-0a7396,A-54d94a,2024-02,new,1323.0,1323.0,0.0
S-0a765d,A-439b2f,2024-07,new,76.0,76.0,0.0
S-0a765d,A-439b2f,2024-12,churn,-76.0,0.0,76.0
S-0a8200,A-5b1bcd,2024-01,new,14527.0,14527.0,0.0
S-0a8200,A-5b1bcd,2024-09,churn,-14527.0,0.0,14527.0
S-0a8acf,A-55f257,2024-02,new,637.0,637.0,0.0
S-0a9660,A-c7e58b,2024-04,new,1990.0,1990.0,0.0
S-0ab4e8,A-6a4e2d,2023-12,new,784.0,784.0,0.0
S-0ab4e8,A-6a4e2d,2024-08,churn,-784.0,0.0,784.0
S-0ab9fb,A-05f0e5,2024-10,new,3185.0,3185.0,0.0
S-0ab9fb,A-05f0e5,2024-12,churn,-3185.0,0.0,3185.0
S-0abd10,A-016043,2024-11,new,4776.0,4776.0,0.0
S-0abd10,A-016043,2025-01,churn,-4776.0,0.0,4776.0
S-0abdec,A-4a4c2d,2023-07,new,1026.0,1026.0,0.0
S-0ac09f,A-7e0a10,2024-03,new,9154.0,9154.0,0.0
S-0ac09f,A-7e0a10,2024-10,churn,-9154.0,0.0,9154.0
S-0acba4,A-4e631b,2024-11,new,418.0,418.0,0.0
S-0ada66,A-c4ea60,2024-07,new,3582.0,3582.0,0.0
S-0adca9,A-b3fe05,2024-10,new,1045.0,1045.0,0.0
S-0ae114,A-309e54,2024-12,new,1349.0,1349.0,0.0
S-0ae33f,A-075038,2023-07,new,5047.0,5047.0,0.0
S-0ae33f,A-075038,2024-10,churn,-5047.0,0.0,5047.0
S-0aed9e,A-22d9d2,2024-06,new,392.0,392.0,0.0
S-0aed9e,A-22d9d2,2024-11,churn,-392.0,0.0,392.0
S-0aedf8,A-a7bd4b,2024-01,new,912.0,912.0,0.0
S-0aedf8,A-a7bd4b,2024-11,churn,-912.0,0.0,912.0
S-0b054a,A-4e960a,2024-06,new,760.0,760.0,0.0
S-0b059f,A-7c4956,2023-07,new,95.0,95.0,0.0
S-0b059f,A-7c4956,2023-12,churn,-95.0,0.0,95.0
S-0b25d7,A-0e966d,2024-10,new,418.0,418.0,0.0
S-0b46b0,A-de24d5,2024-11,new,1393.0,1393.0,0.0
S-0b62cc,A-a09355,2024-11,new,3383.0,3383.0,0.0
S-0b6899,A-313be3,2024-01,new,9353.0,9353.0,0.0
S-0b6899,A-313be3,2024-04,churn,-9353.0,0.0,9353.0
S-0b6e58,A-1e1b80,2024-07,new,9950.0,9950.0,0.0
S-0b6e58,A-1e1b80,2024-12,churn,-9950.0,0.0,9950.0
S-0b73bd,A-118d55,2024-11,new,3184.0,3184.0,0.0
S-0b73bd,A-118d55,2025-01,churn,-3184.0,0.0,3184.0
S-0b7de7,A-eb7fac,2024-09,new,3184.0,3184.0,0.0
S-0b7eba,A-7f4db3,2023-03,new,1592.0,1592.0,0.0
S-0b7eba,A-7f4db3,2023-04,churn,-1592.0,0.0,1592.0
S-0b80b4,A-659280,2024-02,new,2303.0,2303.0,0.0
S-0b80b4,A-659280,2024-12,churn,-2303.0,0.0,2303.0
S-0b831e,A-4c38bc,2024-05,new,1764.0,1764.0,0.0
S-0b8b0c,A-f17767,2024-08,new,199.0,199.0,0.0
S-0ba1fe,A-5a184f,2024-01,new,9154.0,9154.0,0.0
S-0ba1fe,A-5a184f,2024-10,churn,-9154.0,0.0,9154.0
S-0bb284,A-b07b56,2024-12,new,1323.0,1323.0,0.0
S-0bb284,A-b07b56,2025-01,churn,-1323.0,0.0,1323.0
S-0bccd9,A-96bbc6,2024-12,new,741.0,741.0,0.0
S-0bd442,A-ad296b,2024-08,new,7562.0,7562.0,0.0
S-0bdbb3,A-00cac8,2024-08,new,7761.0,7761.0,0.0
S-0bdf55,A-7dacce,2024-09,new,2587.0,2587.0,0.0
S-0bdf55,A-7dacce,2025-01,churn,-2587.0,0.0,2587.0
S-0bf451,A-3f9cc0,2024-06,new,4378.0,4378.0,0.0
S-0bf451,A-3f9cc0,2025-01,churn,-4378.0,0.0,4378.0
S-0c03b0,A-39b19f,2023-11,new,1764.0,1764.0,0.0
S-0c0691,A-19b2c8,2024-10,new,3980.0,3980.0,0.0
S-0c0ddf,A-65c341,2024-10,new,2189.0,2189.0,0.0
S-0c0ddf,A-65c341,2025-01,churn,-2189.0,0.0,2189.0
S-0c42bc,A-712426,2024-12,new,441.0,441.0,0.0
S-0c42bc,A-712426,2025-01,churn,-441.0,0.0,441.0
S-0c43c2,A-0f6450,2024-12,new,1372.0,1372.0,0.0
S-0c43c2,A-0f6450,2025-01,churn,-1372.0,0.0,1372.0
S-0c46bb,A-c45b23,2024-04,new,228.0,228.0,0.0
S-0c47cb,A-b9eed8,2024-08,new,266.0,266.0,0.0
S-0c56e1,A-6f8ad2,2024-09,new,551.0,551.0,0.0
S-0c63de,A-592832,2024-12,new,882.0,882.0,0.0
S-0c91c4,A-2789e3,2024-10,new,2189.0,2189.0,0.0
S-0c9600,A-2b9d3e,2023-09,new,209.0,209.0,0.0
S-0c9fdd,A-5b4ebb,2024-12,new,1470.0,1470.0,0.0
S-0cb4fe,A-560d27,2024-05,new,14129.0,14129.0,0.0
S-0cb6ed,A-ac85cd,2024-11,new,2597.0,2597.0,0.0
S-0cb6ed,A-ac85cd,2025-01,churn,-2597.0,0.0,2597.0
S-0cbce0,A-5b4ebb,2024-10,new,1274.0,1274.0,0.0
S-0ce88b,A-9ee962,2024-07,new,171.0,171.0,0.0
S-0ce88b,A-9ee962,2024-11,churn,-171.0,0.0,171.0
S-0d0202,A-adc1f3,2024-09,new,9950.0,9950.0,0.0
S-0d0202,A-adc1f3,2024-10,churn,-9950.0,0.0,9950.0
S-0d2fb8,A-43a9e3,2023-09,new,418.0,418.0,0.0
S-0d33fc,A-1b707d,2023-11,new,3184.0,3184.0,0.0
S-0d497d,A-432483,2024-01,new,8159.0,8159.0,0.0
S-0d6ea4,A-f44180,2023-12,new,1791.0,1791.0,0.0
S-0d6ea4,A-f44180,2024-11,churn,-1791.0,0.0,1791.0
S-0d8293,A-425e76,2023-11,new,3479.0,3479.0,0.0
S-0d8293,A-425e76,2024-11,churn,-3479.0,0.0,3479.0
S-0d86a4,A-700ade,2024-11,new,588.0,588.0,0.0
S-0d8cfd,A-4ae22a,2024-08,new,294.0,294.0,0.0
S-0d93fe,A-993085,2023-08,new,589.0,589.0,0.0
