account_id,account_name,signup_date,churn_date,total_mrr,total_arr,avg_mrr,max_mrr,lifetime_gross_mrr,total_churned_mrr,num_subscriptions_lifetime,num_active_subscriptions,num_churns,lifetime_days,total_usage_count,avg_monthly_active_features,ticket_count,tickets_90_days,avg_resolution_hours,avg_satisfaction,avg_priority_score,escalated_tickets,escalation_rate,tickets_per_active_subscription,usage_score,support_score,revenue_score,health_score,customer_segment,dirty_row_flag,dirty_row_reason,daily_usage_rate
A-95b24a,Company_117,2023-06-06,,25034.0,300408.0,2275.818181818182,8557.0,25034.0,0.0,11.0,11.0,0.0,926,638.0,2.652173913043478,6.0,0.0,19.166666666666668,4.25,2.8,0.0,0.0,0.5454545454545454,0.4461155126123803,0.6607669616519174,0.8507933918563912,0.5105109473242414,Enterprise,True,"[""native_churn_flag_true_but_no_event""]",0.6889848812095032
A-96215d,Company_318,2024-08-08,,10312.0,123744.0,1718.6666666666667,3184.0,10312.0,0.0,6.0,6.0,0.0,497,347.0,1.7777777777777777,1.0,0.0,25.0,3.0,0.0,0.0,0.0,0.16666666666666666,0.4520752374549343,0.5575221238938053,0.3504586345299635,0.48370930338659557,Enterprise,True,"[""native_churn_flag_true_but_no_event""]",0.6981891348088531
A-96bbc6,Company_342,2024-05-07,21-12-2024,0.0,0.0,0.0,0.0,30426.0,30426.0,8.0,0.0,8.0,590,491.0,2.4,3.0,0.0,51.333333333333336,3.3333333333333335,2.0,0.0,0.0,0.0,0.5388490400547806,0.09144542772861353,0.0,0.40462795635693044,SMB,False,,0.8322033898305085
A-96e141,Company_134,2023-08-12,22-09-2024,0.0,0.0,0.0,0.0,15468.0,15468.0,7.0,0.0,7.0,859,359.0,2.1176470588235294,5.0,0.0,32.8,4.333333333333333,2.5,0.0,0.0,0.0,0.27060693216903825,0.4194690265486726,0.0,0.31526556048292853,SMB,False,,0.4179278230500582
A-970c97,Company_477,2024-03-01,,14868.0,178416.0,2124.0,5572.0,15381.0,513.0,8.0,7.0,1.0,657,486.0,2.0476190476190474,1.0,0.0,61.0,5.0,0.0,0.0,0.0,0.14285714285714285,0.47897024289666906,0.0,0.5052966425709365,0.3352791700276683,Enterprise,True,"[""native_churn_flag_true_but_no_event""]",0.7397260273972602
A-9779ad,Company_171,2024-03-29,11-08-2024,0.0,0.0,0.0,0.0,51680.0,51680.0,10.0,0.0,10.0,629,441.0,2.0476190476190474,3.0,2.0,20.666666666666668,5.0,2.5,0.0,0.0,0.0,0.453968351574294,0.6342182890855457,0.0,0.5080433328276694,SMB,False,,0.7011128775834659
A-977ca0,Company_232,2023-02-20,,29255.0,351060.0,2089.6428571428573,18109.0,30055.0,800.0,16.0,14.0,2.0,1032,949.0,3.375,3.0,1.0,64.0,4.0,2.5,0.0,0.0,0.21428571428571427,0.5954210005231221,0.0,0.9942462522472927,0.41679470036618543,Enterprise,True,"[""native_churn_flag_true_but_no_event""]",0.9195736434108527
A-98a59a,Company_80,2023-08-04,11-09-2024,0.0,0.0,0.0,0.0,38584.0,38584.0,12.0,0.0,12.0,867,490.0,2.0952380952380953,3.0,1.0,37.333333333333336,4.5,2.0,0.0,0.0,0.0,0.36594398710781867,0.3392330383480826,0.0,0.35793070247989783,SMB,False,,0.5651672433679354
A-993085,Company_258,2023-06-01,21-01-2024,0.0,0.0,0.0,0.0,49045.0,49045.0,16.0,0.0,16.0,931,699.0,2.75,4.0,1.0,46.5,3.5,1.75,0.0,0.0,0.0,0.4861442213527536,0.17699115044247793,0.0,0.39339830007967086,SMB,False,,0.7508055853920516
A-9a532a,Company_333,2024-07-06,,10945.0,131340.0,2736.25,6567.0,10945.0,0.0,4.0,4.0,0.0,530,185.0,1.3846153846153846,2.0,0.0,57.5,0.0,2.0,0.0,0.0,0.5,0.2260130373976071,0.0,0.37197146576129275,0.15820912617832497,Enterprise,True,"[""native_churn_flag_true_but_no_event""]",0.3490566037735849
A-9affe6,Company_401,2023-03-22,12-01-2024,0.0,0.0,0.0,0.0,10636.0,10636.0,11.0,0.0,11.0,1002,500.0,2.3,3.0,0.0,58.0,3.0,2.0,0.0,0.0,0.0,0.323102200519857,0.0,0.0,0.2261715403638999,SMB,False,,0.499001996007984
A-9b9fe9,Company_71,2023-09-28,04-09-2024,0.0,0.0,0.0,0.0,19970.0,19970.0,13.0,0.0,13.0,812,638.0,2.5,5.0,1.0,31.2,4.25,1.5,0.0,0.0,0.0,0.5087474934471234,0.44778761061946903,0.0,0.49045952859882713,SMB,False,,0.7857142857142857
A-9badbd,Company_63,2024-06-19,,20622.0,247464.0,1718.5,5970.0,32800.0,12178.0,14.0,12.0,2.0,547,789.0,3.0,7.0,2.0,31.857142857142858,5.0,1.5,0.0,0.0,0.5833333333333334,0.9339579213257313,0.4361567635903919,0.7008492980291803,0.7846175740051294,Enterprise,True,"[""native_churn_flag_true_but_no_event""]",1.4424131627056673
A-9bfc9f,Company_228,2023-09-14,,13752.0,165024.0,1528.0,2940.0,16349.0,2597.0,10.0,9.0,1.0,826,414.0,1.6666666666666667,7.0,0.0,38.57142857142857,3.25,1.6666666666666667,1.0,0.14285714285714285,0.7777777777777778,0.32453229936380446,0.3173198482932996,0.4673688074142803,0.32236856404265296,Enterprise,True,"[""native_churn_flag_true_but_no_event""]",0.5012106537530266
A-9c18c4,Company_481,2023-07-27,,16202.0,194424.0,1800.2222222222222,3781.0,20211.0,4009.0,11.0,9.0,2.0,875,577.0,2.4347826086956523,5.0,2.0,36.2,4.0,1.5,0.0,0.0,0.5555555555555556,0.4269778963185312,0.35929203539823007,0.5506333200789826,0.40667213804244084,Enterprise,True,"[""native_churn_flag_true_but_no_event""]",0.6594285714285715
A-9ee962,Company_59,2023-02-28,03-10-2024,0.0,0.0,0.0,0.0,9420.0,9420.0,9.0,0.0,9.0,1024,450.0,2.0,3.0,0.0,37.0,4.0,2.0,0.0,0.0,0.0,0.2845444965125069,0.34513274336283184,0.0,0.3027209705676044,SMB,False,,0.439453125
A-9f0b68,Company_489,2024-04-28,01-11-2024,0.0,0.0,0.0,0.0,28518.0,28518.0,12.0,0.0,12.0,599,768.0,2.9565217391304346,4.0,1.0,32.0,3.0,1.6666666666666667,0.0,0.0,0.0,0.8301795491794614,0.4336283185840708,0.0,0.7112141800008442,SMB,False,,1.2821368948247078
A-9f2731,Company_24,2024-10-04,09-12-2024,0.0,0.0,0.0,0.0,5230.0,5230.0,8.0,0.0,8.0,440,338.0,1.8823529411764706,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.4973952766511959,1.0,0.0,0.6481766936558371,SMB,False,,0.7681818181818182
A-9f9299,Company_133,2023-09-02,08-10-2024,0.0,0.0,0.0,0.0,48507.0,48507.0,17.0,0.0,17.0,838,911.0,3.5652173913043477,6.0,3.0,31.0,5.0,2.0,0.0,0.0,0.0,0.7039016632051001,0.4513274336283186,0.0,0.6281293943320656,SMB,False,,1.0871121718377088
A-a09355,Company_459,2024-08-10,18-10-2024,0.0,0.0,0.0,0.0,34140.0,34140.0,17.0,0.0,17.0,495,848.0,3.347826086956522,5.0,0.0,32.6,4.0,1.0,0.0,0.0,0.0,1.0,0.42300884955752205,0.0,0.8269026548672566,SMB,False,,1.713131313131313
A-a0ca4e,Company_6,2024-03-08,,16633.0,199596.0,1848.111111111111,5174.0,16633.0,0.0,9.0,9.0,0.0,650,399.0,1.8571428571428572,7.0,1.0,35.0,3.8333333333333335,1.5714285714285714,4.0,0.5714285714285714,0.7777777777777778,0.39746342634903936,0.38053097345132747,0.5652810772048956,0.39238369047972577,Enterprise,True,"[""native_churn_flag_true_but_no_event""]",0.6138461538461538
A-a1b80b,Company_184,2023-11-27,11-07-2024,0.0,0.0,0.0,0.0,35373.0,35373.0,17.0,0.0,17.0,752,771.0,2.875,4.0,0.0,41.0,4.0,1.3333333333333333,0.0,0.0,0.0,0.6638564366862005,0.2743362831858407,0.0,0.5470003906360925,SMB,False,,1.0252659574468086
A-a1bbb6,Company_74,2023-04-05,,14157.0,169884.0,2022.4285714285713,5572.0,14402.0,245.0,8.0,7.0,1.0,988,366.0,1.8,3.0,0.0,17.666666666666668,4.0,3.0,0.0,0.0,0.42857142857142855,0.239862178544632,0.6873156342182891,0.48113294114048616,0.37409821524672915,Enterprise,True,"[""native_churn_flag_true_but_no_event""]",0.37044534412955465
A-a2485e,Company_467,2024-08-04,,8775.0,105300.0,1462.5,3383.0,8775.0,0.0,6.0,6.0,0.0,501,349.0,1.4,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.45105067192572035,1.0,0.2982228974011278,0.6157354703480042,Mid-Market,True,"[""native_churn_flag_true_but_no_event""]",0.6966067864271457
A-a33200,Company_352,2024-09-15,07-10-2024,0.0,0.0,0.0,0.0,31228.0,31228.0,14.0,0.0,14.0,459,545.0,2.5714285714285716,3.0,0.0,36.333333333333336,4.5,1.0,0.0,0.0,0.0,0.7688142949101905,0.3569321533923303,0.0,0.6452496524548323,SMB,False,,1.187363834422658
A-a45270,Company_37,2024-06-24,12-11-2024,0.0,0.0,0.0,0.0,20682.0,20682.0,13.0,0.0,13.0,542,786.0,3.2857142857142856,4.0,2.0,64.0,4.0,2.6666666666666665,0.0,0.0,0.0,0.9389898386266597,0.0,0.0,0.6572928870386617,SMB,False,,1.4501845018450183
A-a6d261,Company_303,2023-11-29,10-03-2024,0.0,0.0,0.0,0.0,38803.0,38803.0,16.0,0.0,16.0,750,664.0,2.4583333333333335,4.0,2.0,40.0,4.666666666666667,2.0,1.0,0.25,0.0,0.5732505089799345,0.2920353982300885,0.0,0.48888597575498066,SMB,False,,0.8853333333333333
A-a7bd4b,Company_363,2023-02-15,15-10-2024,0.0,0.0,0.0,0.0,8767.0,8767.0,12.0,0.0,12.0,1037,602.0,2.409090909090909,6.0,1.0,36.833333333333336,3.25,2.4,0.0,0.0,0.0,0.37588532258896784,0.3480825958702064,0.0,0.3675445045733394,SMB,False,,0.5805207328833173
A-a865bd,Company_297,2023-09-19,18-03-2024,0.0,0.0,0.0,0.0,21022.0,21022.0,5.0,0.0,5.0,821,261.0,1.4375,2.0,1.0,31.5,3.0,2.0,0.0,0.0,0.0,0.20584246938941303,0.4424778761061947,0.0,0.27683309140444756,SMB,False,,0.31790499390986604
A-a8b49c,Company_72,2023-10-06,17-06-2024,0.0,0.0,0.0,0.0,12960.0,12960.0,13.0,0.0,13.0,804,566.0,2.3636363636363638,1.0,0.0,72.0,4.0,1.0,0.0,0.0,0.0,0.45582486861996896,0.0,0.0,0.31907740803397827,SMB,False,,0.7039800995024875
A-a8d89d,Company_326,2023-12-08,26-08-2024,0.0,0.0,0.0,0.0,29567.0,29567.0,13.0,0.0,13.0,741,589.0,2.5714285714285716,2.0,0.0,44.5,5.0,1.0,0.0,0.0,0.0,0.5146769514127075,0.21238938053097345,0.0,0.4239906801481873,SMB,False,,0.7948717948717948
A-aa9511,Company_203,2023-10-10,17-10-2023,0.0,0.0,0.0,0.0,81400.0,81400.0,17.0,0.0,17.0,800,654.0,2.8260869565217392,2.0,0.0,56.5,4.0,3.0,0.0,0.0,0.0,0.5293286420456661,0.0,0.0,0.37053004943196627,SMB,False,,0.8175
A-ab438f,Company_233,2024-09-13,02-12-2024,0.0,0.0,0.0,0.0,16358.0,16358.0,8.0,0.0,8.0,461,395.0,1.8,2.0,0.0,33.5,3.5,0.0,0.0,0.0,0.0,0.5547966158080443,0.4070796460176991,0.0,0.5104815248709407,SMB,False,,0.8568329718004338
A-ac14bb,Company_15,2023-09-08,01-10-2024,0.0,0.0,0.0,0.0,41875.0,41875.0,9.0,0.0,9.0,832,562.0,2.4545454545454546,2.0,0.0,24.5,4.0,2.0,0.0,0.0,0.0,0.43737164318640376,0.5663716814159292,0.0,0.47607165465526136,SMB,False,,0.6754807692307693
A-ac85cd,Company_485,2024-07-31,13-12-2024,0.0,0.0,0.0,0.0,43864.0,43864.0,13.0,0.0,13.0,505,694.0,2.727272727272727,3.0,0.0,33.666666666666664,3.5,1.3333333333333333,0.0,0.0,0.0,0.8898272990697123,0.4041297935103245,0.0,0.7441180474018959,SMB,False,,1.3742574257425744
A-ac9111,Company_487,2023-08-12,25-06-2024,0.0,0.0,0.0,0.0,27025.0,27025.0,17.0,0.0,17.0,859,857.0,3.6818181818181817,3.0,0.0,24.666666666666668,5.0,1.0,0.0,0.0,0.0,0.6459892503311024,0.5634218289085546,0.0,0.621219023904338,SMB,False,,0.9976717112922002
A-acb7f7,Company_330,2024-01-06,21-03-2024,0.0,0.0,0.0,0.0,38942.0,38942.0,13.0,0.0,13.0,712,670.0,2.5833333333333335,3.0,0.0,41.0,3.5,1.5,0.0,0.0,0.0,0.6093017733061821,0.2743362831858407,0.0,0.5088121262700797,SMB,False,,0.9410112359550562
A-ad296b,Company_112,2024-07-15,,17708.0,212496.0,3541.6,7562.0,18430.0,722.0,6.0,5.0,1.0,521,337.0,1.7222222222222223,3.0,0.0,28.333333333333332,3.6666666666666665,2.0,1.0,0.3333333333333333,0.6,0.41882231269997,0.4985250737463127,0.6018155062312446,0.44273314101387284,Enterprise,True,"[""native_churn_flag_true_but_no_event""]",0.6468330134357005
A-ad3abd,Company_410,2023-03-03,12-07-2023,0.0,0.0,0.0,0.0,16896.0,16896.0,8.0,0.0,8.0,1021,318.0,1.6470588235294117,3.0,1.0,13.0,3.0,2.5,0.0,0.0,0.0,0.2016689378351521,0.7699115044247787,0.0,0.37214170781204003,SMB,False,,0.31145935357492655
A-ad64c6,Company_175,2024-02-23,29-07-2024,0.0,0.0,0.0,0.0,14708.0,14708.0,6.0,0.0,6.0,664,227.0,1.25,4.0,2.0,34.0,5.0,2.5,0.0,0.0,0.0,0.22135809613567334,0.3982300884955752,0.0,0.2744196938436439,SMB,False,,0.34186746987951805
A-adc1f3,Company_98,2024-08-05,,16658.0,199896.0,2082.25,9950.0,26608.0,9950.0,9.0,8.0,1.0,500,343.0,1.8421052631578947,3.0,0.0,47.333333333333336,3.5,2.0,0.0,0.0,0.375,0.4441828115514703,0.16224188790560468,0.5661307150892293,0.35960053445771056,Enterprise,True,"[""native_churn_flag_true_but_no_event""]",0.686
A-ae052e,Company_132,2023-09-11,14-12-2024,0.0,0.0,0.0,0.0,7693.0,7693.0,6.0,0.0,6.0,829,334.0,1.6111111111111112,4.0,0.0,31.25,4.0,1.5,0.0,0.0,0.0,0.2608732623488046,0.44690265486725667,0.0,0.3166820801043402,SMB,False,,0.4028950542822678
A-af0cd2,Company_204,2023-01-03,26-10-2023,0.0,0.0,0.0,0.0,6460.0,6460.0,11.0,0.0,11.0,1080,712.0,3.142857142857143,3.0,0.0,54.333333333333336,0.0,1.5,0.0,0.0,0.0,0.42686826722903415,0.03834808259587019,0.0,0.310312211839085,SMB,False,,0.6592592592592592
A-afa505,Company_157,2023-12-27,02-03-2024,0.0,0.0,0.0,0.0,66010.0,66010.0,9.0,0.0,9.0,722,536.0,2.4285714285714284,4.0,0.0,37.25,3.0,1.5,1.0,0.25,0.0,0.48069015245872754,0.3407079646017699,0.0,0.4386954961016402,SMB,False,,0.7423822714681441
A-b07346,Company_269,2024-10-10,12-11-2024,0.0,0.0,0.0,0.0,31416.0,31416.0,5.0,0.0,5.0,434,336.0,1.6842105263157894,3.0,1.0,42.333333333333336,3.5,2.5,0.0,0.0,0.0,0.5012878527807433,0.25073746312684364,0.0,0.4261227358845734,SMB,False,,0.7741935483870968
A-b07b56,Company_292,2024-11-08,24-12-2024,0.0,0.0,0.0,0.0,18684.0,18684.0,17.0,0.0,17.0,405,685.0,2.652173913043478,4.0,1.0,31.25,3.0,3.0,0.0,0.0,0.0,1.0,0.44690265486725667,0.0,0.834070796460177,SMB,False,,1.691358024691358
A-b11cd0,Company_439,2023-01-20,,4312.0,51744.0,1078.0,1764.0,4806.0,494.0,6.0,4.0,2.0,1063,316.0,1.5555555555555556,4.0,1.0,38.5,4.0,1.75,0.0,0.0,1.0,0.19248258881468175,0.31858407079646023,0.14654554228987612,0.23031303340921527,Mid-Market,True,"[""native_churn_flag_true_but_no_event""]",0.29727187206020694
A-b179bf,Company_348,2024-10-27,05-12-2024,0.0,0.0,0.0,0.0,17931.0,17931.0,5.0,0.0,5.0,417,410.0,2.1666666666666665,6.0,1.0,24.666666666666668,4.0,2.0,0.0,0.0,0.0,0.636627558837255,0.5634218289085546,0.0,0.6146658398586449,SMB,False,,0.9832134292565947
A-b20d99,Company_29,2023-09-27,04-03-2024,0.0,0.0,0.0,0.0,11069.0,11069.0,7.0,0.0,7.0,813,350.0,2.0625,2.0,0.0,61.5,3.5,1.5,0.0,0.0,0.0,0.27875016413853343,0.0,0.0,0.1951251148969734,SMB,False,,0.43050430504305043
A-b2225d,Company_50,2024-03-08,27-06-2024,0.0,0.0,0.0,0.0,19088.0,19088.0,12.0,0.0,12.0,650,753.0,3.380952380952381,2.0,0.0,42.0,3.0,3.0,0.0,0.0,0.0,0.7501001504782622,0.2566371681415929,0.0,0.6020612557772613,SMB,False,,1.1584615384615384
A-b2af2e,Company_227,2024-08-24,14-11-2024,0.0,0.0,0.0,0.0,3112.0,3112.0,4.0,0.0,4.0,481,196.0,1.5,2.0,0.0,39.5,4.0,1.5,0.0,0.0,0.0,0.26384485390642726,0.3008849557522124,0.0,0.2749568844601628,SMB,False,,0.4074844074844075
A-b30291,Company_344,2024-04-05,03-09-2024,0.0,0.0,0.0,0.0,6154.0,6154.0,11.0,0.0,11.0,622,578.0,2.238095238095238,1.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.6016931769912486,0.7168141592920354,0.0,0.6362294716814846,SMB,False,,0.9292604501607717
A-b3fe05,Company_238,2024-05-28,,24102.0,289224.0,3012.75,9950.0,24494.0,392.0,9.0,8.0,1.0,569,479.0,2.0476190476190474,4.0,1.0,48.25,3.0,3.0,0.0,0.0,0.5,0.5450807942253411,0.14601769911504425,0.819118891528431,0.42536186569225204,Enterprise,True,"[""native_churn_flag_true_but_no_event""]",0.8418277680140598
A-b44e3e,Company_383,2024-02-12,14-04-2024,0.0,0.0,0.0,0.0,43521.0,43521.0,7.0,0.0,7.0,675,412.0,2.0,3.0,0.0,40.0,4.333333333333333,2.0,0.0,0.0,0.0,0.3952128676367687,0.2920353982300885,0.0,0.36425962681476465,SMB,False,,0.6103703703703703
A-b48f73,Company_225,2024-11-13,,28320.0,339840.0,3540.0,15920.0,28320.0,0.0,8.0,8.0,0.0,400,458.0,2.2,3.0,0.0,28.666666666666668,4.0,2.3333333333333335,0.0,0.0,0.375,0.7413838472688535,0.4926253687315634,0.9624697953732124,0.6667563037076665,Enterprise,True,"[""native_churn_flag_true_but_no_event""]",1.145
A-b54c01,Company_354,2024-09-29,23-10-2024,0.0,0.0,0.0,0.0,3393.0,3393.0,4.0,0.0,4.0,445,233.0,1.7692307692307692,5.0,0.0,42.6,3.0,1.8,0.0,0.0,0.0,0.3390264195351413,0.24601769911504423,0.0,0.31112380340911217,SMB,False,,0.5235955056179775
A-b7724f,Company_320,2023-03-28,01-09-2024,0.0,0.0,0.0,0.0,4571.0,4571.0,9.0,0.0,9.0,996,410.0,2.375,3.0,1.0,28.666666666666668,3.0,1.5,0.0,0.0,0.0,0.2665398514408989,0.4926253687315634,0.0,0.3343655066280983,SMB,False,,0.41164658634538154
A-b78bf8,Company_148,2024-11-15,06-12-2024,0.0,0.0,0.0,0.0,22423.0,22423.0,8.0,0.0,8.0,398,447.0,2.0,7.0,2.0,26.428571428571427,4.142857142857143,1.3333333333333333,0.0,0.0,0.0,0.7272137537670393,0.5322376738305943,0.0,0.6687209297861058,SMB,False,,1.1231155778894473
A-b7b7b7,Company_338,2024-06-30,,28558.0,342696.0,2379.8333333333335,7761.0,28558.0,0.0,12.0,12.0,0.0,536,615.0,2.4545454545454546,3.0,0.0,17.0,5.0,1.6666666666666667,0.0,0.0,0.25,0.7429301083072816,0.6991150442477876,0.9705583480320692,0.7297855890894333,Enterprise,True,"[""native_churn_flag_true_but_no_event""]",1.1473880597014925
A-b7ef83,Company_474,2024-05-29,24-07-2024,0.0,0.0,0.0,0.0,35868.0,35868.0,15.0,0.0,15.0,568,760.0,2.9565217391304346,2.0,1.0,47.5,4.0,2.0,0.0,0.0,0.0,0.8663689709150757,0.15929203539823011,0.0,0.654245890260022,SMB,False,,1.3380281690140845
A-b9eed8,Company_189,2024-02-23,23-04-2024,0.0,0.0,0.0,0.0,16919.0,16919.0,12.0,0.0,12.0,664,670.0,2.6818181818181817,5.0,0.0,29.2,3.75,2.25,1.0,0.2,0.0,0.6533476846295204,0.48318584070796466,0.0,0.6022991314530537,SMB,False,,1.0090361445783131
A-b9f5b1,Company_494,2023-01-24,21-07-2023,0.0,0.0,0.0,0.0,7889.0,7889.0,8.0,0.0,8.0,1059,338.0,1.7647058823529411,6.0,1.0,31.833333333333332,3.3333333333333335,1.5,1.0,0.16666666666666666,0.0,0.20666092703165834,0.4365781710914455,0.0,0.27563610024959445,SMB,False,,0.31916902738432484
A-ba6516,Company_154,2023-10-29,17-03-2024,0.0,0.0,0.0,0.0,28379.0,28379.0,14.0,0.0,14.0,781,691.0,2.391304347826087,7.0,1.0,28.285714285714285,4.2,1.3333333333333333,0.0,0.0,0.0,0.5728813003849926,0.49936788874841975,0.0,0.5508272768940208,SMB,False,,0.8847631241997439
A-bad8c1,Company_34,2023-03-01,04-10-2023,0.0,0.0,0.0,0.0,7797.0,7797.0,8.0,0.0,8.0,1023,416.0,1.9473684210526316,1.0,0.0,27.0,4.0,3.0,0.0,0.0,0.0,0.26330271055150156,0.5221238938053097,0.0,0.340949065527644,SMB,False,,0.4066471163245357
A-bb1486,Company_265,2024-11-05,23-11-2024,0.0,0.0,0.0,0.0,16307.0,16307.0,8.0,0.0,8.0,408,405.0,2.1578947368421053,3.0,0.0,11.0,3.0,2.3333333333333335,0.0,0.0,0.0,0.6427358038870744,0.8053097345132744,0.0,0.6915079830749343,SMB,False,,0.9926470588235294
A-bb1eaa,Company_468,2024-06-11,15-08-2024,0.0,0.0,0.0,0.0,12005.0,12005.0,7.0,0.0,7.0,555,164.0,1.2142857142857142,6.0,0.0,23.5,4.5,2.0,0.0,0.0,0.0,0.19133239065595337,0.584070796460177,0.0,0.30915391239722045,SMB,False,,0.2954954954954955
A-bb2f49,Company_356,2023-05-28,,25857.0,310284.0,2154.75,9751.0,25857.0,0.0,13.0,12.0,1.0,935,653.0,2.6818181818181817,3.0,0.0,22.333333333333332,4.0,2.0,0.0,0.0,0.25,0.4522090019536803,0.6047197640117994,0.8787634710086566,0.497962230571116,Enterprise,True,"[""native_churn_flag_true_but_no_event""]",0.6983957219251337
A-bb3bd4,Company_340,2024-01-27,30-06-2024,0.0,0.0,0.0,0.0,7889.0,7889.0,9.0,0.0,9.0,691,345.0,1.7058823529411764,12.0,3.0,30.666666666666668,4.0,2.0,0.0,0.0,0.0,0.323279883350823,0.45722713864306785,0.0,0.36346405993849645,SMB,False,,0.4992764109985528
A-bbc346,Company_138,2024-08-29,03-11-2024,0.0,0.0,0.0,0.0,36903.0,36903.0,14.0,0.0,14.0,476,703.0,2.857142857142857,3.0,0.0,45.333333333333336,4.5,2.0,0.0,0.0,0.0,0.956282053190716,0.1976401179941003,0.0,0.7286894726317313,SMB,False,,1.476890756302521
A-bbe56f,Company_406,2023-02-16,,6025.0,72300.0,1205.0,4179.0,6025.0,0.0,5.0,5.0,0.0,1036,260.0,1.4666666666666666,4.0,2.0,26.25,4.0,1.6666666666666667,0.0,0.0,0.8,0.16249919938114507,0.5353982300884956,0.2047627301244211,0.2743689085933502,Mid-Market,True,"[""native_churn_flag_true_but_no_event""]",0.25096525096525096
A-bc4d48,Company_343,2024-06-12,,12390.0,148680.0,1770.0,6965.0,19355.0,6965.0,8.0,7.0,1.0,554,321.0,1.631578947368421,6.0,1.0,41.166666666666664,4.2,2.6,1.0,0.16666666666666666,0.8571428571428571,0.3751741443307143,0.27138643067846613,0.42108053547578045,0.3440378302350398,Enterprise,True,"[""native_churn_flag_true_but_no_event""]",0.5794223826714802
A-bc87bc,Company_456,2024-07-17,,11842.0,142104.0,1691.7142857142858,6169.0,12184.0,342.0,9.0,7.0,2.0,519,405.0,1.894736842105263,7.0,1.0,40.57142857142857,3.75,2.1666666666666665,0.0,0.0,1.0,0.5052720770441741,0.2819216182048041,0.4024564730511858,0.43826693939236305,Enterprise,True,"[""native_churn_flag_true_but_no_event""]",0.7803468208092486
A-bcbe98,Company_452,2024-07-29,25-11-2024,0.0,0.0,0.0,0.0,30820.0,30820.0,12.0,0.0,12.0,507,655.0,3.0476190476190474,7.0,0.0,38.285714285714285,4.0,2.0,1.0,0.14285714285714285,0.0,0.8365096852985694,0.3223767383059418,0.0,0.6822698012007811,SMB,False,,1.291913214990138
A-bcf664,Company_248,2023-05-19,04-10-2024,0.0,0.0,0.0,0.0,13728.0,13728.0,13.0,0.0,13.0,944,681.0,2.391304347826087,6.0,1.0,41.5,4.0,2.5,2.0,0.3333333333333333,0.0,0.46710310116764975,0.2654867256637168,0.0,0.4066181885164698,SMB,False,,0.7213983050847458
A-bcf87c,Company_288,2024-06-27,,15130.0,181560.0,1375.4545454545455,4179.0,23289.0,8159.0,13.0,11.0,2.0,539,545.0,2.5238095238095237,2.0,0.0,63.0,4.0,2.0,0.0,0.0,0.18181818181818182,0.6547045665376204,0.0,0.5142008475987537,0.45829319657633427,Enterprise,True,"[""native_churn_flag_true_but_no_event""]",1.0111317254174397
A-bd4513,Company_205,2024-11-06,09-12-2024,0.0,0.0,0.0,0.0,62154.0,62154.0,13.0,0.0,13.0,407,516.0,2.1818181818181817,3.0,1.0,42.0,4.666666666666667,2.3333333333333335,0.0,0.0,0.0,0.8209050463841903,0.2566371681415929,0.0,0.651624682911411,SMB,False,,1.2678132678132679
A-bd4708,Company_257,2024-07-21,,38975.0,467700.0,2998.076923076923,7363.0,38975.0,0.0,13.0,13.0,0.0,515,676.0,2.739130434782609,4.0,2.0,24.0,3.5,2.0,0.0,0.0,0.3076923076923077,0.8499181426272862,0.5752212389380531,1.0,0.7675090715205162,Enterprise,True,"[""native_churn_flag_true_but_no_event""]",1.312621359223301
A-bece89,Company_128,2023-12-01,27-07-2024,0.0,0.0,0.0,0.0,24424.0,24424.0,7.0,0.0,7.0,748,195.0,1.9,4.0,0.0,32.5,4.0,2.0,1.0,0.25,0.0,0.1687993020309488,0.4247787610619469,0.0,0.2455931397402482,SMB,False,,0.2606951871657754
A-bf7919,Company_426,2024-11-27,17-12-2024,0.0,0.0,0.0,0.0,2295.0,2295.0,7.0,0.0,7.0,386,262.0,1.625,2.0,1.0,14.5,5.0,2.0,0.0,0.0,0.0,0.43949265331230536,0.7433628318584071,0.0,0.5306537068761359,SMB,False,,0.6787564766839378
A-c16101,Company_139,2024-09-06,19-12-2024,0.0,0.0,0.0,0.0,12422.0,12422.0,10.0,0.0,10.0,468,606.0,2.5714285714285716,4.0,1.0,28.0,5.0,3.0,1.0,0.25,0.0,0.8384253563336044,0.504424778761062,0.0,0.7382251830618416,SMB,False,,1.294871794871795
A-c16b88,Company_431,2023-12-02,01-06-2024,0.0,0.0,0.0,0.0,20338.0,20338.0,10.0,0.0,10.0,747,492.0,2.473684210526316,4.0,0.0,49.5,3.0,2.75,0.0,0.0,0.0,0.42646376230543825,0.12389380530973448,0.0,0.33569277520672713,SMB,False,,0.6586345381526104
A-c16cf7,Company_377,2024-10-16,07-12-2024,0.0,0.0,0.0,0.0,12274.0,12274.0,10.0,0.0,10.0,428,628.0,2.4782608695652173,4.0,1.0,45.5,3.5,1.5,0.0,0.0,0.0,0.9500654125716035,0.19469026548672563,0.0,0.7234528684461401,SMB,False,,1.4672897196261683
